Index,Attribute
1798,birthyear
1798,team
1800,birthyear
1812,team
1816,team
1822,team
1828,birthyear
1828,team
1830,birthyear
1830,team
1835,birthplace
1844,birthplace
1846,birthplace
1851,team
1856,birthyear
1856,team
1859,team
1860,birthyear
1866,birthplace
1870,birthyear
1871,birthyear
1871,team
1873,team
1878,birthyear
1882,birthplace
1885,birthplace
1893,birthplace
1894,birthplace
1895,birthplace
1896,team
1900,birthyear
1900,team
1910,birthplace
1937,birthyear
1941,birthyear
1947,birthyear
1947,team
1954,birthplace
1960,team
1963,birthyear
1964,birthplace
1965,team
1966,team
1967,birthplace
1972,birthplace
1973,birthplace
1979,birthyear
1979,team
1980,birthplace
1987,birthyear
1989,birthyear
1994,birthyear
1995,birthyear
1995,team
1997,team
1999,team
2002,birthyear
2002,team
2007,birthplace
2008,birthplace
2013,birthplace
2015,birthplace
2016,team
2019,birthplace
2029,team
2036,birthplace
2038,birthplace
2046,birthyear
2054,birthyear
2055,birthplace
2056,birthplace
2058,team
2064,birthyear
2064,team
2068,birthplace
2069,birthplace
2070,team
2071,birthplace
2072,team
2074,birthplace
2076,birthyear
2088,team
2090,team
2102,birthplace
2103,birthyear
2103,team
2107,team
2108,birthplace
2111,birthplace
2118,birthyear
2118,team
2123,birthyear
2127,birthyear
2127,team
2130,birthyear
2131,birthyear
2134,birthplace
2139,birthplace
2141,team
2143,team
2149,birthyear
2166,birthyear
2177,birthyear
2177,team
2191,birthplace
2194,birthyear
2202,team
2206,team
2210,team
2211,team
2215,birthplace
2224,team
2225,birthplace
2232,birthplace
2243,birthyear
2245,birthplace
2253,birthplace
2256,team
2257,birthyear
2264,birthyear
2269,team
2274,birthplace
2281,birthyear
2284,birthplace
2290,team
2291,birthyear
2295,birthyear
2295,team
2297,birthplace
2301,birthplace
2305,birthplace
2307,team
2308,birthplace
2317,team
2319,birthplace
2342,team
2350,birthplace
2354,birthyear
2360,birthplace
2362,team
2364,team
2371,birthyear
2388,team
2390,birthyear
2391,birthplace
2395,birthyear
2397,team
2410,birthplace
2416,birthplace
2422,birthyear
2448,birthplace
2452,birthplace
2453,birthplace
2455,birthyear
2455,team
2457,birthplace
2461,birthyear
2467,birthplace
2473,birthplace
2474,birthyear
2474,team
2481,team
2483,birthyear
2491,birthplace
2498,birthplace
2506,birthplace
2512,birthyear
2512,team
2517,birthplace
2521,birthplace
2523,team
2531,birthplace
2533,team
2539,birthyear
2547,birthyear
2549,birthyear
2550,birthplace
2553,team
2554,birthplace
2556,team
2560,birthplace
2562,birthplace
2577,team
2584,birthplace
2588,birthplace
2595,birthyear
2598,birthyear
2600,team
2602,birthplace
2612,birthyear
2617,birthplace
2620,birthplace
2623,birthyear
2623,team
2625,birthyear
2627,birthyear
2628,birthplace
2639,team
2649,team
2651,birthplace
2652,team
2659,birthyear
2659,team
2660,birthyear
2668,birthplace
2670,birthyear
2672,birthplace
2675,team
2690,team
2691,team
2695,team
2700,birthplace
2725,birthplace
2734,birthplace
2737,birthyear
2738,team
2741,team
2758,birthyear
2758,team
2763,birthplace
2766,birthplace
2767,birthplace
2773,birthyear
2773,team
2797,birthyear
2803,birthyear
2806,team
2811,team
2813,team
2822,birthplace
2826,birthplace
2830,team
2832,birthyear
2832,team
2843,birthyear
2843,team
2846,birthplace
2854,team
2863,birthyear
2863,team
2866,birthyear
2882,birthplace
2896,birthplace
2898,birthyear
2907,birthplace
2911,team
2912,team
2920,birthyear
2921,birthplace
2922,team
2923,birthplace
2924,birthyear
2926,birthplace
2936,birthyear
2936,team
2937,birthplace
2938,birthplace
2946,birthyear
2946,team
2951,birthyear
2951,team
2952,birthplace
2959,birthyear
2959,team
2961,birthyear
2962,team
2967,team
2968,team
2972,birthplace
2973,team
2974,birthplace
2988,team
2998,birthyear
3000,birthplace
3002,team
3004,birthplace
3007,birthplace
3010,birthplace
3011,birthplace
3023,birthplace
3025,team
3028,birthplace
3036,team
3038,birthyear
3049,birthplace
3050,birthplace
3051,birthyear
3054,team
3056,birthplace
3057,birthplace
3059,birthyear
3061,birthyear
3063,birthplace
3065,birthyear
3068,birthplace
3069,birthplace
3074,team
3081,birthplace
3083,team
3095,birthplace
3099,birthyear
3103,birthyear
3103,team
3112,team
3131,team
3132,birthyear
3134,birthplace
3135,birthplace
3136,birthplace
3137,birthyear
3139,birthplace
3140,birthyear
3140,team
3142,birthyear
3142,team
3147,birthplace
3153,birthplace
3174,birthplace
3177,team
3194,birthplace
3218,birthplace
3230,birthplace
3240,birthyear
3247,birthyear
3251,birthplace
3252,team
3262,birthplace
3264,team
3266,birthplace
3270,team
3271,birthplace
3274,birthplace
3275,birthplace
3276,birthplace
3277,team
3286,birthyear
3286,team
3290,birthplace
3291,team
3294,birthplace
3300,team
3306,birthyear
3310,birthplace
3314,birthyear
3324,birthplace
3327,birthyear
3332,team
3333,birthplace
3348,birthplace
3360,birthplace
3369,birthplace
3382,team
3386,birthplace
3394,birthplace
3399,birthplace
3401,birthplace
3407,team
3410,birthyear
3411,birthplace
3414,birthyear
3418,team
3419,birthplace
3420,birthyear
3421,birthyear
3435,team
3450,birthyear
3454,birthplace
3456,birthplace
3460,birthplace
3469,birthyear
3474,birthplace
3476,birthplace
3480,team
3483,birthplace
3488,birthyear
3488,team
3490,birthyear
3495,team
3497,birthplace
3502,team
3508,birthplace
3510,birthyear
3515,birthplace
3521,birthplace
3524,birthplace
3536,birthplace
3540,birthplace
3542,birthplace
3544,birthplace
3553,birthyear
3554,birthyear
3558,birthyear
3558,team
3577,birthplace
3579,birthyear
3582,birthplace
3584,birthplace
3585,birthyear
3585,team
3586,birthyear
3596,birthplace
3605,team
3606,birthplace
3608,birthyear
3610,birthplace
3613,team
3618,birthplace
3621,birthplace
3625,birthplace
3627,birthplace
3629,birthyear
3631,birthyear
3636,birthplace
3639,team
3646,birthplace
3654,birthyear
3654,team
3657,birthplace
3660,birthplace
3664,birthplace
3670,team
3679,birthyear
3683,birthyear
3684,birthplace
3689,birthyear
3693,birthyear
3697,birthyear
3700,team
3708,birthplace
3711,team
3722,birthyear
3723,birthyear
3724,birthplace
3727,birthplace
3731,birthplace
3746,team
3751,birthyear
3759,birthplace
3768,birthplace
3782,birthyear
3785,birthplace
3800,birthyear
3802,birthplace
3804,birthyear
3810,birthyear
3819,birthyear
3825,birthyear
3827,team
3829,birthyear
3839,birthyear
3842,birthplace
3844,team
3845,birthyear
3847,birthplace
3858,birthplace
3865,birthyear
3878,team
3879,team
3881,birthyear
3884,birthplace
3887,birthplace
3889,birthplace
3892,birthyear
3892,team
3901,team
3902,birthyear
3913,birthplace
3916,birthplace
3917,birthplace
3920,birthyear
3920,team
3922,birthyear
3936,team
3938,birthyear
3939,birthplace
3941,birthyear
3956,birthplace
3958,birthplace
3959,birthplace
3970,team
3973,birthplace
3987,birthplace
4000,birthplace
4009,birthplace
4014,team
4015,birthplace
4018,birthyear
4020,birthplace
4023,birthyear
4034,birthyear
4038,team
4045,team
4049,team
4056,birthplace
4057,birthyear
4057,team
4060,birthplace
4064,birthyear
4064,team
4066,birthplace
4078,team
4081,birthyear
4085,birthyear
4091,birthplace
4098,birthyear
4100,team
4107,birthplace
4109,team
4114,birthplace
4115,birthplace
4123,team
4126,birthplace
4127,birthyear
4131,team
4133,birthyear
4137,team
4141,team
4142,birthplace
4151,birthplace
4152,birthyear
4155,birthyear
4165,birthplace
4168,team
4175,birthplace
4179,team
4191,birthplace
4194,birthyear
4203,team
4204,team
4215,birthplace
4216,birthyear
4238,birthplace
4244,birthyear
4253,birthplace
4254,birthyear
4260,birthyear
4261,birthyear
4262,birthyear
4265,birthplace
4266,birthplace
4271,team
4272,birthyear
4278,team
4282,birthyear
4286,birthplace
4289,birthplace
4290,birthplace
4291,birthyear
4291,team
4302,team
4305,birthplace
4306,birthyear
4326,team
4337,birthplace
4339,birthplace
4342,birthyear
4360,team
4368,birthyear
4369,birthplace
4370,birthplace
4380,birthplace
4383,birthyear
4384,team
4387,birthplace
4392,birthplace
4397,birthplace
4403,birthplace
4405,birthyear
4417,birthplace
4418,birthyear
4426,birthyear
4441,birthplace
4445,birthyear
4451,birthplace
4456,birthyear
4462,team
4465,birthplace
4472,birthplace
4479,birthplace
4480,birthyear
4485,team
4499,birthyear
4500,birthplace
4501,team
4509,birthplace
4513,birthplace
4516,team
4520,team
4527,birthyear
4536,team
4537,birthplace
4542,birthplace
4548,birthplace
4549,team
4552,team
4570,team
4573,birthyear
4578,birthplace
4579,birthplace
4580,team
4584,team
4587,birthyear
4592,birthplace
4596,birthyear
4601,birthplace
4615,birthplace
4616,team
4617,birthplace
4619,birthyear
4619,team
4620,team
4621,birthplace
4633,birthplace
4634,birthyear
4634,team
4635,birthyear
4642,birthplace
4644,birthyear
4655,birthplace
4663,birthyear
4663,team
4664,team
4667,birthplace
4672,team
4676,team
4677,birthyear
4678,birthplace
4684,birthplace
4690,birthplace
4700,birthplace
4701,birthplace
4703,team
4710,team
4716,birthplace
4720,birthyear
4724,team
4733,team
4735,team
4736,birthyear
4748,birthplace
4750,birthplace
4762,birthplace
4774,team
4777,birthplace
4779,birthplace
4780,team
4785,team
4787,team
4790,birthplace
4791,birthplace
4794,team
4796,birthyear
4799,birthyear
4804,birthplace
4805,team
4808,team
4819,birthplace
4820,birthplace
4827,birthyear
4830,birthyear
4830,team
4840,birthyear
4840,team
4856,team
4858,birthyear
4860,birthplace
4862,birthyear
4862,team
4871,birthplace
4876,birthplace
4881,birthplace
4882,birthplace
4890,birthplace
4891,team
4892,birthyear
4901,birthplace
4902,birthplace
4904,team
4907,birthplace
4914,birthplace
4916,birthplace
4917,birthplace
4923,birthyear
4924,birthplace
4929,birthplace
4933,birthplace
4945,team
4953,birthyear
4961,birthplace
4964,birthplace
4975,birthplace
4976,birthyear
4976,team
4985,birthplace
4986,birthyear
4988,team
4994,birthplace
4998,birthyear
5001,birthyear
5003,birthplace
5013,birthyear
5019,birthyear
5021,birthplace
5022,team
5023,birthyear
5024,birthyear
5034,birthplace
5039,birthplace
5046,team
5047,team
5049,birthplace
5053,birthplace
5065,birthplace
5069,birthplace
5082,birthplace
5083,birthplace
5085,birthplace
5101,birthyear
5102,team
5116,birthplace
5118,birthyear
5118,team
5127,birthyear
5136,birthplace
5138,birthplace
5141,team
5148,birthplace
5152,birthplace
5154,birthplace
5155,team
5156,birthyear
5172,birthplace
5175,birthyear
5180,birthyear
5200,birthplace
5201,birthyear
5208,birthyear
5213,birthplace
5222,birthplace
5293,birthplace
5302,birthplace
5306,birthyear
5307,birthyear
5319,birthyear
5319,team
5323,team
5331,birthplace
5342,birthyear
5344,birthplace
5368,birthplace
5371,team
5372,birthyear
5376,birthplace
5385,birthplace
5388,birthplace
5394,team
5403,birthplace
5413,birthyear
5425,team
5426,birthyear
5428,birthplace
5444,birthplace
5445,team
5446,birthplace
5457,team
5462,birthplace
5467,team
5471,birthyear
5473,birthplace
5475,birthplace
5481,team
5489,birthyear
5492,birthplace
5498,birthyear
5504,birthyear
5504,team
5515,birthyear
5518,birthyear
5521,birthplace
5531,birthplace
5541,birthplace
5549,birthplace
5550,birthyear
5556,birthplace
5558,birthyear
5559,birthplace
5565,birthplace
5576,birthyear
5578,team
5591,birthyear
5591,team
5596,birthplace
5598,birthplace
5604,birthplace
5609,birthyear
5613,team
5620,birthplace
5623,birthplace
5626,birthplace
5630,birthplace
5652,birthplace
5655,birthplace
5664,birthyear
5667,birthyear
5674,birthyear
5678,birthplace
5679,team
5681,birthyear
5681,team
5687,birthplace
5700,birthplace
5706,team
5716,birthplace
5717,team
5724,birthplace
5727,birthyear
5736,birthplace
5739,team
5747,birthplace
5751,birthyear
5751,team
5764,team
5768,birthplace
5775,team
5779,birthplace
5794,team
5795,birthplace
5799,birthyear
5815,birthplace
5818,birthplace
5822,birthplace
5824,birthplace
5826,birthyear
5826,team
5833,birthplace
5838,birthyear
5839,team
5847,team
5850,birthplace
5854,birthplace
5868,birthplace
5869,birthyear
5869,team
5871,team
5878,birthplace
5882,birthplace
5888,birthplace
5892,birthplace
5895,birthplace
5908,birthplace
5912,birthyear
5916,team
5917,birthplace
5926,birthyear
5926,team
5927,team
5930,birthyear
5930,team
5932,team
5934,birthplace
5941,birthyear
5950,team
5955,team
5967,team
5970,team
5984,birthplace
5988,birthplace
5990,birthyear
5993,birthplace
6000,team
6002,team
6003,birthplace
6004,team
6008,birthyear
6009,team
6010,birthplace
6018,birthplace
6023,birthplace
6049,birthyear
6053,birthyear
6055,birthplace
6057,birthplace
6058,birthyear
6064,birthplace
6065,birthyear
6065,team
6070,birthplace
6079,team
6081,birthyear
6092,team
6094,birthyear
6095,birthyear
6101,team
6106,team
6117,birthplace
6126,birthyear
6126,team
6128,birthplace
6135,team
6142,birthplace
6143,team
6148,team
6150,birthplace
6151,birthyear
6153,birthplace
6158,birthyear
6162,birthplace
6164,birthyear
6170,birthplace
6178,team
6181,birthyear
6182,birthplace
6187,birthplace
6188,team
6205,birthplace
6214,birthplace
6228,team
6230,team
6233,team
6234,birthplace
6252,birthplace
6260,birthplace
6274,birthyear
6278,birthplace
6282,birthyear
6282,team
6283,birthplace
6286,birthyear
6287,birthplace
6293,birthplace
6294,birthyear
6296,birthyear
6296,team
6300,birthplace
6304,birthplace
6305,birthyear
6307,birthyear
6307,team
6308,birthplace
6313,birthplace
6315,team
6320,birthyear
6324,team
6327,birthyear
6332,birthyear
6337,team
6342,birthplace
6356,birthplace
6362,birthplace
6366,birthyear
6372,birthyear
6377,birthplace
6378,birthplace
6381,birthplace
6383,team
6385,birthyear
6395,team
6397,birthplace
6400,birthyear
6406,birthplace
6419,birthplace
6421,birthyear
6442,birthplace
6451,birthyear
6451,team
6455,birthplace
6458,birthplace
6473,birthyear
6474,team
6478,birthplace
6482,birthplace
6485,birthyear
6485,team
6486,birthplace
6487,team
6493,team
6503,birthyear
6504,birthyear
6504,team
6508,birthplace
6510,birthplace
6520,team
6522,birthplace
6527,birthyear
6528,birthplace
6531,birthplace
6535,team
6536,team
6552,birthyear
6554,birthyear
6557,birthyear
6566,birthyear
6572,birthplace
6573,birthyear
6574,birthplace
6589,birthplace
6592,birthplace
6596,birthyear
6597,team
6601,birthyear
6601,team
6609,birthplace
6621,birthplace
6635,birthyear
6642,birthyear
6647,team
6653,birthplace
6657,birthplace
6672,birthplace
6675,birthyear
6688,birthyear
6691,birthplace
6712,team
6723,team
6729,team
6733,team
6734,birthplace
6738,birthplace
6747,birthplace
6756,team
6765,birthyear
6769,birthyear
6777,team
6778,birthyear
6785,team
6797,birthplace
6806,birthyear
6818,team
6821,team
6827,birthplace
6832,team
6833,birthplace
6840,birthyear
6844,birthyear
6850,team
6858,team
6859,team
6867,birthyear
6868,birthyear
6869,birthyear
6876,team
6892,birthyear
6892,team
6896,birthyear
6898,team
6903,birthyear
6913,birthplace
6919,birthyear
6921,birthplace
6925,birthyear
6928,birthplace
6933,team
6934,birthyear
6937,birthyear
6937,team
6947,birthplace
6948,birthplace
6952,birthplace
6955,birthplace
6959,birthyear
6959,team
6961,birthplace
6962,birthplace
6963,team
6968,birthyear
6977,birthyear
6984,birthplace
6986,birthyear
6990,birthyear
6993,birthyear
6997,birthplace
7001,birthplace
7005,birthyear
7018,team
7020,team
7026,birthyear
7028,birthplace
7036,birthyear
7045,birthyear
7045,team
7051,birthyear
7051,team
7056,birthyear
7057,birthyear
7057,team
7061,team
7070,birthyear
7071,birthyear
7071,team
7082,birthyear
7097,birthplace
7099,team
7115,birthyear
7117,team
7120,team
7121,birthplace
7124,team
7126,team
7128,birthyear
7133,birthplace
7134,team
7137,birthplace
7138,team
7157,birthplace
7158,birthplace
7159,birthyear
7159,team
7168,birthplace
7171,birthyear
7188,birthplace
7190,birthplace
7192,team
7194,birthyear
7206,birthyear
7233,birthplace
7243,birthplace
7250,birthyear
7250,team
7253,birthyear
7270,team
7275,team
7276,team
7277,birthplace
7280,birthplace
7287,birthyear
7289,birthyear
7292,birthplace
7308,team
7310,birthplace
7311,birthyear
7316,birthyear
7316,team
7319,birthyear
7331,birthplace
7333,birthyear
7334,birthyear
7342,team
7348,birthplace
7362,birthplace
7365,birthyear
7381,birthyear
7385,birthyear
7387,birthplace
7391,team
7397,birthyear
7399,birthplace
7400,birthyear
7403,birthplace
7417,birthyear
7419,team
7432,birthplace
7439,birthyear
7449,team
7450,birthyear
7452,team
7453,birthyear
7457,birthplace
7458,birthyear
7466,birthplace
7474,birthyear
7478,team
7488,birthyear
7491,birthplace
7511,team
7513,team
7528,birthplace
7529,team
7535,birthplace
7539,birthyear
7549,birthyear
7550,birthplace
7552,team
7554,team
7561,birthplace
7562,birthyear
7563,birthyear
7575,birthplace
7577,birthplace
7583,birthplace
7586,birthyear
7586,team
7594,birthyear
7597,birthyear
7599,team
7605,birthyear
7608,birthplace
7612,birthplace
7619,team
7622,birthyear
7622,team
7629,team
7640,team
7644,team
7650,team
7657,birthplace
7659,birthyear
7659,team
7662,team
7664,birthplace
7668,team
7677,team
7684,birthyear
7687,birthplace
7695,birthplace
7697,birthplace
7702,team
7705,birthyear
7711,birthplace
7712,team
7718,team
7722,birthyear
7731,birthyear
7733,birthyear
7738,team
7742,birthplace
7755,team
7756,team
7762,birthyear
7770,team
7771,birthyear
7772,birthyear
7772,team
7796,birthplace
7799,birthyear
7802,team
7805,birthyear
7812,birthplace
7817,birthplace
7824,birthplace
7826,birthplace
7833,birthyear
7838,birthplace
7839,team
7843,team
7857,team
7862,birthyear
7863,birthplace
7864,birthplace
7871,birthplace
7879,birthplace
7880,birthplace
7881,birthyear
7890,birthplace
7893,team
7896,birthplace
7899,birthyear
7899,team
7904,birthplace
7909,birthplace
7928,birthplace
7930,birthplace
7934,birthplace
7958,birthplace
7963,birthplace
7968,birthplace
7972,birthyear
7973,birthyear
7978,birthplace
7980,team
7996,birthyear
7996,team
7999,team
8004,team
8006,birthplace
8015,birthplace
8018,birthyear
8030,birthplace
8035,birthplace
8040,birthplace
8043,birthplace
8051,birthyear
8051,team
8056,birthplace
8068,team
8077,birthplace
8081,birthplace
8085,birthyear
8090,team
8097,birthplace
8098,birthplace
8102,birthplace
8107,birthyear
8112,birthyear
8123,birthplace
8127,birthplace
8143,birthyear
8147,birthplace
8149,birthplace
8156,team
8158,team
8172,birthyear
8174,team
8175,birthplace
8176,birthplace
8180,birthyear
8187,birthyear
8189,team
8192,birthyear
8192,team
8194,birthplace
8199,birthplace
8203,team
8214,birthplace
8230,birthyear
8230,team
8242,birthplace
8243,birthyear
8245,birthplace
8247,birthplace
8248,birthyear
8248,team
8252,birthplace
8258,birthyear
8271,birthplace
8272,birthyear
8274,birthplace
8280,birthyear
8283,team
8285,birthplace
8290,team
8293,birthyear
8311,birthyear
8317,birthplace
8320,team
8321,team
8322,team
8332,birthplace
8333,team
8341,team
8344,birthplace
8347,birthplace
8351,birthplace
8354,birthplace
8355,birthyear
8355,team
8363,birthplace
8368,birthyear
8372,birthplace
8377,team
8378,team
8385,birthplace
8386,birthplace
8389,birthyear
8393,birthplace
8396,birthyear
8402,birthplace
8411,birthyear
8418,team
8432,birthplace
8433,team
8436,team
8442,birthplace
8443,birthyear
8443,team
8451,birthplace
8460,birthyear
8461,birthyear
8462,birthyear
8467,birthyear
8470,birthplace
8473,birthplace
8474,birthplace
8480,birthplace
8484,team
8485,birthyear
8487,team
8490,birthplace
8493,birthyear
8497,birthplace
8498,birthplace
8501,birthyear
8501,team
8505,birthplace
8507,birthyear
8507,team
8513,birthyear
8513,team
8514,birthplace
8518,team
8519,team
8529,birthplace
8533,birthyear
8537,birthplace
8545,birthyear
8545,team
8548,birthyear
8554,team
8569,birthplace
8575,birthplace
8585,birthyear
8585,team
8596,team
8598,team
8606,team
8611,birthplace
8627,birthyear
8634,team
8652,birthyear
8652,team
8661,birthplace
8668,birthyear
8673,birthyear
8678,birthplace
8680,birthyear
8684,team
8688,team
8700,birthyear
8700,team
8704,birthplace
8717,birthplace
8723,birthplace
8736,birthplace
8739,team
8742,birthplace
8744,birthyear
8751,birthplace
8752,team
8766,team
8780,team
8790,birthplace
8791,team
8793,team
8797,birthyear
8804,team
8805,birthplace
8809,birthyear
8817,birthplace
8823,team
8828,birthplace
8833,birthyear
8842,team
8844,birthplace
8854,team
8855,birthyear
8856,team
8861,team
8868,team
8877,birthyear
8880,birthyear
8887,birthyear
8888,birthplace
8892,birthplace
8894,birthplace
8908,birthyear
8910,birthyear
8912,team
8916,birthplace
8934,birthplace
8940,birthyear
8943,birthyear
8945,birthyear
8947,birthplace
8948,birthyear
8949,birthplace
8954,birthplace
8956,birthyear
8956,team
8961,birthyear
8961,team
8966,birthplace
8967,birthplace
8968,team
8977,team
8978,birthyear
8978,team
8980,team
8981,birthyear
8981,team
8986,birthplace
8989,birthyear
8991,birthplace
8994,birthplace
9004,birthyear
9004,team
9021,team
9024,birthyear
9024,team
9039,birthplace
9058,birthyear
9061,birthplace
9065,birthyear
9091,team
9092,birthplace
9095,team
9102,birthplace
9117,birthyear
9120,birthplace
9125,birthyear
9125,team
9152,birthplace
9153,birthyear
9155,birthplace
9156,team
9158,team
9160,birthplace
9162,birthplace
9165,birthplace
9169,birthplace
9171,birthyear
9174,birthplace
9183,team
9187,birthplace
9190,birthyear
9193,birthyear
9198,birthplace
9199,birthyear
9200,birthplace
9203,birthplace
9204,birthplace
9209,birthyear
9217,team
9220,birthplace
9221,team
9223,birthplace
9242,team
9243,team
9245,birthyear
9247,birthplace
9248,birthyear
9251,birthplace
9256,birthyear
9263,birthyear
9267,birthplace
9272,team
9274,birthyear
9277,birthyear
9278,birthplace
9282,team
9285,team
9290,birthplace
9291,team
9294,birthplace
9295,birthplace
9300,birthplace
9302,birthplace
9306,birthyear
9306,team
9318,birthyear
9320,birthplace
9324,birthplace
9328,birthplace
9330,birthyear
9339,birthyear
9346,birthplace
9354,birthplace
9362,birthplace
9376,team
9380,birthyear
9392,birthplace
9394,birthplace
9400,birthplace
9402,birthyear
9407,birthplace
9409,birthyear
9409,team
9411,birthplace
9413,birthyear
9418,birthyear
9421,team
9430,birthyear
9440,birthplace
9442,team
9447,birthplace
9456,birthplace
9462,birthyear
9464,team
9467,birthplace
9483,team
9487,birthplace
9489,birthyear
9499,birthplace
9501,birthplace
9505,birthyear
9506,birthyear
9507,team
9508,team
9517,team
9523,birthplace
9528,birthplace
9532,birthplace
9537,birthplace
9544,birthyear
9544,team
9547,birthplace
9551,team
9558,team
9569,birthyear
9569,team
9577,birthplace
9578,birthplace
9579,team
9583,birthyear
9585,birthyear
9592,birthyear
9609,birthyear
9614,birthyear
9619,birthplace
9630,birthplace
9637,birthyear
9637,team
9643,birthplace
9655,birthyear
9662,team
9670,birthyear
9670,team
9671,birthplace
9674,birthplace
9677,birthplace
9684,birthyear
9688,birthyear
9688,team
9701,birthplace
9706,birthyear
9710,birthplace
9711,birthplace
9712,birthplace
9717,birthplace
9726,birthyear
9732,birthplace
9737,birthplace
9740,birthplace
9745,birthplace
9746,birthplace
9756,birthyear
9758,team
9768,birthyear
9772,team
9773,team
9776,birthplace
9781,birthyear
9786,birthyear
9786,team
9788,birthplace
9794,birthyear
9799,birthplace
9808,team
9811,birthplace
9818,birthyear
9819,birthyear
9820,birthyear
9827,birthyear
9838,birthplace
9839,team
9852,birthplace
9853,birthyear
9853,team
9854,team
9855,team
9858,birthplace
9860,birthplace
9862,birthplace
9866,birthyear
9868,birthplace
9869,birthyear
9870,birthyear
9882,team
9883,team
9887,birthyear
9888,team
9897,birthplace
9910,birthplace
9919,birthyear
9921,birthyear
9944,team
9946,birthplace
9949,team
9952,birthplace
9956,birthplace
