Index,Attribute
13711,birthplace
13714,birthyear
13716,team
13738,birthplace
13767,birthyear
13781,birthplace
13793,team
13820,team
13839,team
13886,birthplace
13978,team
14002,birthplace
14003,team
14004,birthyear
14036,team
14050,birthplace
14053,team
14096,birthyear
14106,birthplace
14110,team
14114,team
14121,birthyear
14125,birthplace
14140,birthplace
14176,team
14184,team
14199,birthplace
14203,birthplace
14220,birthyear
14221,birthyear
14223,birthyear
14240,birthyear
14266,team
14284,birthyear
14308,birthyear
14309,team
14341,team
14365,team
14383,team
14399,birthyear
14404,birthyear
14408,team
14417,team
14418,birthplace
14422,birthyear
14435,team
14454,team
14459,birthplace
14468,team
14475,birthplace
14490,birthplace
14532,birthyear
14535,team
14548,team
14564,birthplace
14574,team
14592,birthyear
14620,birthplace
14629,birthplace
14682,birthyear
14728,team
14805,birthyear
14826,team
14848,birthplace
14870,birthyear
14883,birthyear
14883,team
14909,birthyear
14956,birthyear
14956,team
14971,birthplace
14999,birthplace
15043,birthplace
15062,team
15075,birthplace
15123,birthplace
15148,birthyear
15182,birthplace
15221,team
15281,birthyear
15308,birthyear
15321,birthyear
15325,birthplace
15340,team
15385,birthyear
15413,birthplace
15421,birthyear
15448,team
15495,birthplace
15530,birthyear
15537,birthplace
15541,birthplace
15551,birthplace
15558,team
15560,birthplace
15586,birthplace
15611,birthyear
15630,team
15641,birthplace
15673,birthyear
15674,birthyear
15681,team
15688,team
15702,birthyear
15702,team
15704,team
15716,birthplace
15733,birthplace
15773,birthyear
15781,birthplace
15814,birthplace
15817,team
15826,team
15829,team
15844,birthyear
15844,team
15858,birthplace
15895,birthyear
15927,team
15940,birthyear
15944,birthplace
15946,team
15951,birthplace
15990,team
16037,team
16044,team
16052,birthyear
16060,team
16074,team
16101,birthplace
16106,birthplace
16119,team
16128,team
16136,birthplace
16163,birthyear
16177,birthplace
16216,team
16237,birthplace
16290,birthplace
16302,team
16306,birthyear
16310,birthyear
16325,birthyear
16371,team
16378,birthplace
16383,team
16385,birthyear
16397,team
16433,team
16445,birthplace
16450,team
16465,team
16503,team
16518,birthyear
16519,birthyear
16538,birthplace
16544,birthyear
16568,birthyear
16579,team
16585,birthplace
16675,birthplace
16684,birthplace
16685,birthyear
16695,birthyear
16717,birthplace
16741,birthyear
16743,birthplace
16758,birthplace
16777,birthplace
16792,team
16803,team
16828,birthplace
16850,birthyear
16896,birthyear
16896,team
16947,birthplace
16969,birthplace
16980,birthyear
17015,birthyear
17019,birthyear
17072,birthyear
17072,team
17078,birthplace
17118,birthyear
17197,birthplace
17199,birthplace
17241,birthyear
17264,birthyear
17323,birthplace
17352,birthplace
17383,birthyear
17429,birthyear
17435,birthyear
17438,birthyear
17439,birthyear
17439,team
17488,team
17509,birthyear
17540,team
17546,birthplace
17547,birthyear
17567,birthyear
17584,birthyear
17598,birthplace
17658,team
17662,team
17700,birthyear
17746,team
17750,team
17783,birthyear
17815,birthyear
17857,team
17876,birthplace
17911,birthplace
17939,team
17943,birthplace
18027,birthyear
18073,birthyear
18073,team
18076,team
18077,team
18084,birthplace
18124,birthplace
18152,birthplace
18165,team
18173,birthyear
18173,team
18200,birthplace
18204,birthplace
18213,birthplace
18244,birthyear
18244,team
18261,team
18274,birthplace
18304,birthplace
18318,team
18321,team
18337,birthplace
18361,birthplace
18389,birthyear
18401,birthyear
18475,team
18530,birthplace
18534,birthplace
18598,team
18604,birthplace
18605,birthplace
18620,birthplace
18690,birthplace
18714,team
18719,birthyear
18726,birthyear
18733,birthyear
18734,birthplace
18760,birthyear
18782,team
18786,birthyear
18795,birthplace
18800,birthplace
18805,birthyear
18807,birthplace
18819,birthplace
18838,birthplace
18852,birthyear
18881,birthyear
18881,team
18884,team
18888,team
18931,birthplace
18938,birthplace
18951,birthyear
18992,birthplace
19004,team
19012,birthplace
19030,birthplace
19034,team
19041,birthyear
19047,birthplace
19055,birthplace
19058,birthyear
19060,team
19070,birthplace
19075,birthplace
19096,team
19103,team
19105,birthyear
19160,birthplace
19201,birthplace
19203,birthyear
19204,birthplace
19205,team
19233,birthplace
19260,birthplace
19264,team
19275,team
19291,team
19296,birthplace
19303,birthplace
19307,team
19323,birthplace
19333,team
19336,birthplace
19355,birthplace
19399,birthplace
19427,birthyear
19487,birthplace
19517,birthyear
19539,birthyear
19577,birthplace
19587,birthyear
19587,team
19596,birthyear
19600,birthyear
19608,team
19635,birthyear
19639,birthplace
19696,birthyear
19705,birthplace
19709,team
19730,birthplace
19755,birthyear
19760,birthyear
19765,birthyear
19782,team
19785,birthplace
19813,birthyear
19829,birthplace
19845,birthplace
19897,birthplace
19898,birthyear
19911,team
19921,birthplace
19925,birthplace
19934,team
19939,birthyear
19953,birthyear
19957,birthyear
19960,birthyear
19994,birthyear
20039,birthyear
20040,birthyear
20050,team
20054,team
20059,team
20077,birthyear
20107,team
20119,birthplace
20135,birthplace
20168,birthplace
20183,birthplace
20184,birthplace
20204,team
20210,birthplace
20211,birthyear
20213,birthyear
20250,birthyear
20251,team
20287,birthplace
20303,birthyear
20303,team
20305,birthplace
20329,team
20362,birthplace
20371,birthplace
20397,team
20412,birthyear
20435,team
20446,birthyear
20469,birthplace
20497,team
20569,birthplace
20625,team
20705,birthyear
20710,birthplace
20722,birthyear
20726,birthplace
20741,birthyear
20760,team
20800,birthyear
20823,team
20852,birthyear
20882,birthplace
20897,birthyear
20898,birthplace
20899,birthyear
20908,team
20922,birthyear
20930,birthyear
20961,birthyear
20973,birthplace
20974,birthplace
20980,team
21045,birthplace
21078,birthyear
21078,team
21082,team
21088,birthplace
21109,team
21169,birthyear
21169,team
21199,team
21239,team
21250,team
21264,birthplace
21292,birthplace
21303,team
21325,team
21336,birthplace
21394,birthplace
21397,birthyear
21420,birthyear
21422,team
21423,team
21433,team
21434,birthplace
21441,team
21450,team
21474,birthplace
21480,birthplace
21518,birthyear
21535,birthplace
21541,birthyear
21542,team
21550,birthyear
21553,birthyear
21553,team
21558,team
21578,birthplace
21619,birthplace
21631,birthyear
21660,birthplace
21661,team
21667,birthplace
21668,birthplace
21669,team
21676,birthyear
21689,team
21695,team
21707,birthplace
21727,team
21736,birthyear
21741,birthyear
21765,birthplace
21786,birthyear
21801,team
21818,team
21820,team
21833,birthplace
21857,birthyear
21860,birthyear
21861,birthplace
21872,team
21875,birthyear
21875,team
21891,birthyear
21896,birthplace
21929,birthyear
21939,birthyear
21949,birthplace
21992,birthplace
21993,birthplace
22018,birthyear
22020,team
22153,team
22163,birthplace
22165,team
22201,team
22212,birthplace
22249,team
22271,team
22275,birthplace
22278,birthplace
22283,birthyear
22312,birthplace
22318,birthplace
22328,birthplace
22363,birthyear
22371,birthyear
22441,birthyear
22444,birthyear
22448,birthyear
22473,birthyear
22473,team
22479,team
22480,birthyear
22499,birthyear
22499,team
22522,birthyear
22535,birthplace
22561,birthplace
22582,team
22589,team
22598,birthyear
22598,team
22623,birthplace
22633,team
22650,birthyear
22650,team
22663,birthyear
22701,birthplace
22703,team
22755,team
22756,birthyear
22765,birthyear
22788,birthplace
22796,birthyear
22819,birthplace
22820,birthyear
22830,team
22840,team
22915,birthplace
22970,birthplace
22986,birthplace
22991,birthplace
22992,team
23003,birthplace
23009,birthplace
23010,team
23044,birthyear
23045,team
23072,team
23076,team
23081,team
23095,birthplace
23097,birthyear
23147,birthyear
23158,birthyear
23180,birthplace
23222,birthyear
23230,birthplace
23243,birthplace
23278,birthplace
23304,birthplace
23308,team
23321,birthplace
23327,team
23342,birthplace
23370,birthplace
23372,team
23384,birthplace
23404,team
23414,birthplace
23424,team
23425,team
23443,birthyear
23461,birthplace
23483,birthplace
23485,birthyear
23499,birthyear
23597,birthyear
23597,team
23598,team
23616,birthyear
23616,team
23661,team
23663,birthyear
23700,team
23731,birthyear
23731,team
23746,birthplace
23751,birthyear
23812,team
23815,birthyear
23854,birthyear
23869,birthplace
23879,birthyear
23912,team
23940,birthplace
23955,birthplace
23975,team
24003,team
24022,birthplace
24030,birthyear
24030,team
24041,birthplace
24085,team
24087,team
24144,team
24156,birthplace
24196,birthyear
24275,team
24277,birthyear
24277,team
24296,team
24311,team
24367,birthyear
24368,team
24385,birthplace
24386,birthyear
24390,birthyear
24393,birthplace
24416,birthplace
24423,team
24435,birthplace
24457,team
24460,team
24505,birthyear
24508,birthyear
24513,birthplace
24514,birthplace
24664,birthplace
24675,birthplace
24676,team
24703,birthplace
24708,birthplace
24717,birthplace
24747,team
24751,birthyear
24759,birthplace
24783,birthyear
24824,birthyear
24824,team
24833,team
24844,team
24856,birthplace
24872,team
24881,birthplace
24889,birthplace
24904,team
24926,birthplace
24942,birthplace
24947,birthyear
24947,team
24962,birthplace
24973,team
24986,birthplace
25022,birthyear
25022,team
25025,birthyear
25044,team
25052,birthyear
25087,birthplace
25144,birthyear
25170,team
25171,birthplace
25174,birthplace
25208,birthplace
25215,birthplace
25222,birthyear
25252,birthyear
25274,team
25280,birthplace
25283,birthplace
25317,birthyear
25340,birthyear
25390,birthyear
25398,team
25427,birthplace
25432,birthplace
25449,birthyear
25465,birthplace
25474,birthplace
25494,team
25498,birthplace
25519,birthplace
25547,birthplace
25552,birthyear
25572,team
25597,birthyear
25624,birthplace
25629,team
25644,birthplace
25664,birthyear
25664,team
25676,birthyear
25681,birthplace
25695,team
25711,birthplace
25719,birthyear
25739,birthyear
25743,team
25763,birthyear
25763,team
25771,birthplace
25827,birthyear
25833,birthyear
25845,birthplace
25908,birthplace
25929,team
25930,birthplace
25944,birthyear
25968,birthyear
25976,team
26012,birthplace
26034,birthyear
26050,birthyear
26050,team
26125,birthyear
26171,team
26186,team
26188,birthyear
26214,team
26216,team
26217,team
26238,team
26246,birthyear
26265,birthplace
26277,team
26285,team
26286,birthyear
26295,birthyear
26326,birthyear
26370,birthyear
26370,team
26373,team
26448,birthyear
26459,birthplace
26463,birthplace
26512,birthplace
26527,birthplace
26537,birthplace
26545,birthyear
26545,team
26549,birthyear
26559,birthyear
26575,team
26581,birthplace
26586,birthyear
26633,birthplace
26644,birthplace
26648,team
26686,birthyear
26723,team
26725,birthplace
26770,team
26786,team
26849,birthplace
26862,birthyear
26890,birthplace
26907,team
26914,birthplace
26925,birthplace
26941,birthyear
26955,team
26985,birthyear
27027,birthplace
27059,team
27109,team
27114,birthplace
27115,birthyear
27115,team
27120,team
27134,team
27146,team
27166,team
27187,team
27193,birthplace
27195,team
27199,team
27232,team
27235,team
27238,team
27266,birthplace
27278,birthyear
27298,birthyear
27298,team
27336,birthplace
27349,birthplace
27377,birthyear
27389,birthplace
27403,birthyear
27412,team
27436,birthyear
27461,team
27463,birthyear
27469,birthplace
27488,team
27493,birthyear
27502,birthyear
27502,team
27525,team
27528,team
27532,birthyear
27551,birthyear
27568,birthplace
27570,birthplace
27595,team
27601,team
27638,birthyear
27645,team
27657,birthplace
27673,birthplace
27694,birthplace
27695,birthplace
27702,team
27721,team
27734,team
27743,birthplace
27825,birthyear
27828,birthyear
27840,team
27855,team
27869,team
27872,birthplace
27908,team
27914,birthyear
27916,birthplace
27941,birthplace
27947,birthplace
27951,birthplace
27969,birthyear
27975,birthplace
27980,birthplace
27996,birthyear
28010,birthplace
28014,birthyear
28018,birthyear
28025,team
28047,birthplace
28048,birthyear
28057,birthyear
28074,birthyear
28074,team
28100,birthyear
28125,birthyear
28155,birthplace
28159,birthyear
28171,birthplace
28183,team
28194,birthplace
28197,birthyear
28200,birthplace
28203,team
28216,birthyear
28231,team
28256,birthyear
28256,team
28257,birthplace
28261,birthplace
28298,team
28306,birthyear
28306,team
28309,team
28320,birthyear
28328,birthyear
28328,team
28344,birthplace
28379,birthyear
28384,birthyear
28450,birthyear
28451,birthyear
28459,birthplace
28468,birthyear
28494,birthplace
28496,team
28530,team
28533,birthplace
28537,birthyear
28539,birthyear
28539,team
28545,birthplace
28547,birthplace
28549,team
28564,birthplace
28581,birthyear
28581,team
28587,birthplace
28589,birthplace
28620,birthplace
28647,birthyear
28663,team
28670,team
28671,team
28719,team
28726,birthyear
28743,birthplace
28797,birthyear
28811,birthyear
28817,birthplace
28836,team
28841,team
28852,team
28865,birthplace
28878,team
28896,team
28907,team
28925,birthyear
28954,birthyear
28964,birthyear
28967,team
29047,birthyear
29047,team
29078,birthplace
29080,birthplace
29098,birthplace
29111,birthyear
29119,birthyear
29119,team
29124,team
29139,birthplace
29142,birthplace
29162,birthplace
29194,birthyear
29194,team
29221,birthplace
29227,birthyear
29261,birthplace
29279,birthplace
29356,birthplace
29357,birthplace
29379,team
29384,birthyear
29411,team
29439,birthplace
29458,birthplace
29475,team
29478,birthyear
29480,team
29495,birthyear
29495,team
29510,team
29519,birthyear
29525,birthyear
29525,team
29587,birthplace
29595,team
29606,birthyear
29624,team
29661,team
29683,team
29688,birthyear
29714,team
29800,birthyear
29812,team
29831,team
29845,birthplace
29865,birthplace
29891,team
29920,team
29940,birthplace
29956,birthyear
29960,team
29965,birthyear
29978,birthplace
30002,team
30003,team
30012,team
30021,birthyear
30022,team
30025,birthyear
30038,team
30064,birthplace
30080,team
30097,team
30119,birthplace
30174,team
30175,birthyear
30183,birthyear
30198,birthyear
30204,birthyear
30220,team
30226,birthyear
30264,team
30283,team
30293,birthplace
30300,birthplace
30303,birthplace
30331,birthplace
30425,birthplace
30459,team
30468,birthyear
30469,birthyear
30511,birthplace
30534,birthplace
30543,birthyear
30552,birthplace
30573,birthyear
30613,birthyear
30636,birthplace
30640,birthyear
30650,team
30666,team
30668,birthyear
30676,birthyear
30683,team
30730,team
30738,team
30754,birthyear
30794,birthyear
30840,birthyear
30858,birthplace
30909,birthplace
30918,team
30926,birthyear
30926,team
30935,birthplace
30949,birthplace
30997,birthplace
30999,birthplace
31018,birthplace
31069,birthplace
31132,birthplace
31146,birthplace
31162,team
31168,team
31188,team
31193,birthplace
31224,birthyear
31232,team
31248,birthyear
31248,team
31249,team
31250,birthplace
31253,birthplace
31255,birthyear
31269,birthyear
31278,birthplace
31279,team
31285,birthyear
31296,birthplace
31316,team
31322,birthyear
31323,birthplace
31327,birthyear
31349,birthplace
31356,birthyear
31356,team
31360,birthplace
31376,birthplace
31397,team
31404,birthyear
31414,birthyear
31504,birthplace
31511,team
31527,birthyear
31530,birthyear
31536,team
31555,birthyear
31564,team
31594,birthplace
31597,birthyear
31600,birthyear
31622,birthplace
31629,birthyear
31658,birthyear
31658,team
31709,birthplace
31806,birthyear
31806,team
31813,birthplace
31826,team
31848,birthplace
31903,birthplace
31938,birthplace
31942,birthplace
31981,birthyear
32021,team
32029,birthplace
32035,birthyear
32035,team
32045,birthyear
32066,birthyear
32099,team
32114,team
32127,birthyear
32127,team
32130,birthyear
32130,team
32139,birthplace
32162,birthyear
32184,team
32196,team
32262,birthyear
32269,team
32294,team
32306,team
32307,birthplace
32338,birthplace
32392,birthplace
32394,birthyear
32394,team
32395,team
32418,birthplace
32446,birthyear
32465,birthyear
32475,birthyear
32493,birthplace
32523,birthplace
32542,team
32544,birthplace
32555,team
32578,birthplace
32583,birthyear
32610,birthyear
32651,birthyear
32675,team
32709,team
32720,birthplace
32721,birthyear
32735,birthplace
32743,birthyear
32774,birthplace
32786,birthplace
32846,team
32847,birthyear
32849,team
32867,team
32875,birthplace
32878,birthplace
32917,team
32939,team
32960,birthyear
32979,team
33012,birthplace
33029,birthplace
33032,birthyear
33069,team
33085,birthyear
33111,birthplace
33141,team
33151,team
33155,team
33156,birthplace
33178,birthplace
33204,birthyear
33211,birthplace
33215,team
33225,birthplace
33227,birthyear
33239,birthyear
33259,team
33267,birthyear
33267,team
33268,team
33274,team
33276,team
33285,birthyear
33308,birthyear
33323,birthplace
33362,birthyear
33363,team
33372,birthplace
33375,birthyear
33389,team
33412,team
33421,birthplace
33442,team
33445,team
33484,birthyear
33491,birthyear
33494,team
33549,birthplace
33559,birthplace
33562,birthyear
33580,team
33581,birthyear
33596,birthyear
33619,birthplace
33623,birthyear
33624,birthplace
33631,team
33649,birthyear
33664,team
33687,team
33700,birthyear
33706,birthplace
33710,birthplace
33728,birthyear
33775,birthplace
33799,birthyear
33857,birthyear
33867,birthyear
33868,team
33893,team
33899,birthyear
33934,birthplace
33944,birthplace
33985,birthplace
33987,birthplace
33990,birthplace
34001,birthyear
34001,team
34006,birthyear
34009,team
34011,birthplace
34052,birthplace
34078,birthyear
34100,birthyear
34118,birthplace
34141,birthyear
34149,birthyear
34153,team
34162,birthyear
34166,birthplace
34189,birthplace
34214,birthyear
34217,team
34240,birthplace
34254,birthplace
34299,birthyear
34300,birthyear
34319,birthplace
34351,birthyear
34362,team
34382,team
34396,team
34453,birthplace
34464,birthplace
34485,birthyear
34507,birthyear
34517,birthplace
34532,birthyear
34571,birthyear
34584,birthyear
34603,team
34607,birthyear
34632,team
34652,team
34653,birthplace
34717,team
34720,team
34741,birthplace
34770,team
34800,birthplace
34807,birthyear
34835,birthplace
34868,team
34869,birthyear
