src,flight,schedDepTime,actDepTime,schedArrTime,actArrTime
0.06678554889265768,0.9991300598208673,0.9990890777938625,0.9123330046290279,0.9985239643915849,0.9822560657059584
0.06186270676570795,0.9996707651664823,0.9996595394076755,0.9993486729934475,0.9995647264330176,0.9799734504648083
0.0822322398084604,0.9991510421933247,0.9997223893848954,0.5977865822335411,0.9993481324943946,0.9893964341111126
0.0826150779189967,0.9994550674850533,0.9994986070986672,0.9995790205405635,0.9982778431944376,0.9740919118406637
0.0908597214625015,0.9987051315795515,0.9995059902571494,0.5701767268224153,0.9972990015846424,0.8405248553958041
0.07136922678731311,0.9994366988303142,0.9993880890877151,0.8994918300751886,0.9992030534376097,0.9895906190496804
0.0461413019187824,0.998915959783589,0.9991357979720029,0.21452798667939696,0.9987481563616161,0.983136236220768
0.05316134605784848,0.9990710795784932,0.9997422300204049,0.5997941713438296,0.9985333612070287,0.9885464024110775
0.08828655891605858,0.9969775434282967,0.9994369622058105,0.4509085909385933,0.9963725278397008,0.9271013831075138
0.10237217824352746,0.997746060126831,0.9979554672865637,0.757435975213644,0.99645587754712,0.855493643510509
0.06245101083329836,0.9997474909949645,0.9996883236682117,0.9993556048758914,0.9996263146190846,0.9341932382215791
0.07899185378855343,0.9986154191616791,0.9996197832275928,0.5602158407858961,0.9972935142368056,0.991945076137051
0.08286481702689875,0.998237660885471,0.9995106014883172,0.6966738204271407,0.9977487867598049,0.9694836809873283
0.13498969780788322,0.991666847638953,0.9910080534998192,0.9747872689806318,0.002636513184306338,0.9753401642676618
0.13078425156313792,0.9932981229985838,0.993905238443962,0.9757763326645212,0.0015473765164138904,0.9764946963460553
0.05703883215173472,0.9994497664763404,0.9994991008017662,0.99521326267,0.9993212048440767,0.9932141307721113
0.07617786486450048,0.9987367749178857,0.9985302503629042,0.6578313969157262,0.997169069029205,0.9275889683076178
0.08234882886309541,0.999250498526695,0.9996839060452052,0.5679091094120551,0.9989164258514663,0.9888816436670442
0.07701065777644579,0.9986953058792732,0.998802897647097,0.9920282978962457,0.9993426742729253,0.9925791118127747
0.10308856460623585,0.9982373088345073,0.9983998928119722,0.82080155220093,0.9964111579398938,0.7584663238873883
0.060238975158423795,0.9997527181059812,0.999775099401404,0.9995772840625644,0.9996727657543356,0.7347095230340289
0.03532845450118836,0.9989844730898777,0.9993535657080346,0.9503144631661808,0.9983346657142936,0.9721127229642605
0.06351576180770423,0.9944317251598326,0.9996020816960793,0.9853659391851398,0.9956101998376644,0.9121422782576788
0.06668903552345234,0.9994967468368459,0.9995413454282878,0.4591739665979762,0.9992650377982225,0.9924539419177364
0.06468044620229935,0.9982502391870611,0.9982717395370855,0.9632212705872205,0.9996996275829936,0.9789268299435753
0.08294547371729696,0.9986476773959108,0.9995228741115665,0.9963749213771044,0.9985959543658727,0.9298786646331905
0.07263008276821417,0.9993352504370073,0.9993788531431836,0.8578026463260705,0.9989446703118967,0.9895441730724559
0.0671979088398514,0.998715886215861,0.9986675603019661,0.43484286734319055,0.9983730279421945,0.9953143828811312
0.026342642455237403,0.9996667461170381,0.9997483223754936,0.9992768144593791,0.999316370599482,0.9687045006623389
0.05202788151012756,0.9931246815703211,0.9998442755302719,0.7337441389276378,0.9945622914588874,0.9906913279167523
0.04044622586252433,0.9985707466969669,0.9998740990616167,0.941979927797954,0.9978493149802108,0.9968284159347119
0.09087464044987302,0.9989582084592132,0.9997712797746019,0.726937131009694,0.9984133235536179,0.9791157204947457
0.05304706842561747,0.9993845010743204,0.9998635184293704,0.99932938914665,0.9988561684766196,0.869661321476717
0.06515920160042538,0.9990949731624857,0.9991591007539813,0.9334265480865712,0.9988507889872134,0.9970130974030251
0.07722419302315417,0.9984911355824516,0.9984511022700132,0.9982414717577177,0.9972956194093202,0.14302112614550272
0.11313906226963781,0.9935883438529911,0.9924128543828074,0.39082261823339154,0.9916936577741373,0.1404566367486411
0.11211682185344299,0.9936335813949464,0.9917803037589039,0.23393738153695096,0.9900702869278861,0.15464228912461864
0.08402307110243333,0.9980394660961903,0.9981453309354074,0.9363548194197838,0.9966572108076172,0.02591697977297972
0.09707871532828223,0.9960692726040286,0.9963565619534057,0.878540126567859,0.9959971031495496,0.015625673467402065
0.07007937847651247,0.9989130672925821,0.9995138339192283,0.9813297042202371,0.9989036693535694,0.9988910142481388
0.09899394202326575,0.9962111084749871,0.998203528839519,0.9625771385374623,0.9960517972674525,0.04596826660459021
0.1054215257793166,0.9934194540407871,0.993446352206574,0.9707767722160702,0.9928864141133275,0.05143071732853294
0.1330622233983756,0.9838379145522839,0.9849642600174568,0.49266193517477563,0.8982781869021438,0.4864782222552984
0.08074946865928663,0.9828786066426932,0.999546794602881,0.9679586081030724,0.9866108925111279,0.04158999405822967
0.05963441184728211,0.9991274195525423,0.9991472828126202,0.9816344341486071,0.9990651321080969,0.9988341355660644
0.07385186372794891,0.9980019940961391,0.9994806887927348,0.8792927125183075,0.9970064524105137,0.8864662331031151
0.10983151568377239,0.9974427146662747,0.9987339488088355,0.9705762580337731,0.9963390278936665,0.9889580167584897
0.0651944580070151,0.9990427333486407,0.9988295529720851,0.990644350734575,0.9990495499581284,0.9989966275140366
0.08053577451006655,0.9986527536838568,0.9990050203484878,0.9181544369182308,0.9979862422898066,0.77399654391871
0.05315480526461094,0.9984515826647066,0.9983611344549415,0.9408757524769372,0.99823227279397,0.9974988116386413
0.07191152052645278,0.9991776083100357,0.999137532186763,0.9990412601993844,0.9985140144303594,0.038316666247630256
0.07651756042519421,0.9989895886033051,0.9990603665771955,0.9875027929787038,0.9979052025090266,0.04382271678791797
0.1002512206464684,0.9894456194832834,0.9881296116978214,0.07228463227332892,0.9893743066628335,0.25577676473823746
0.07203990187314607,0.5872261349750291,0.9999634989285265,0.9926078015786441,0.9999319009840604,0.999929261556337
0.06439414370310763,0.9987358106510739,0.9985899401549169,0.9589519385893839,0.9994385852640291,0.9983013410144285
0.11223735293161698,0.9852812852476351,0.9993658723906191,0.9860366715331591,0.9853524143223564,0.12338041210188498
0.07438195209104968,0.9977487576616236,0.997745278372197,0.8759737239330033,0.9985311283675301,0.018731052541593022
0.06257176524341689,0.9989095474139829,0.9986368712228826,0.9321824791495824,0.9987092265076815,0.9986711100770401
0.07686091354633716,0.997276247999488,0.9996010833005984,0.9520536807944082,0.9961737263641016,0.2498616810800526
0.07422084875632234,0.9974011931763435,0.9969772904538642,0.9521573303181411,0.9956314198563673,0.24815931044170317
0.06536337575339943,0.997947452696726,0.9996790469808259,0.9793449033766782,0.9980457358058489,0.998400968762282
0.06407002388895215,0.9988479995440745,0.9989014310011971,0.9393243743518251,0.9987983758409531,0.9983762828621545
0.06542806530260874,0.9994356612903038,0.9994418789427071,0.9980607097162029,0.9991205610961945,0.9853358158364146
0.0759130294843812,0.9831392091272494,0.9833148301301576,0.005017296272499878,0.9989691627491838,0.9676713950915443
0.08982542113393814,0.9970312636235363,0.9966714452549335,0.9790455781534566,0.9966300667365224,0.05829362872165836
0.08145037014051668,0.997334530712692,0.9972519303721586,0.9828557876081451,0.9957845976260803,0.04373697244375826
0.08564239509779405,0.9975750725335435,0.9974124631889759,0.9192710791785795,0.997515684006884,0.23140865765079677
0.09323351705727613,0.9972207656060541,0.9991244328629365,0.9452149360115143,0.9960732911893532,0.032964725129718125
0.15770596327929856,0.9784639648412611,0.1882375173376657,0.7250057509684311,0.9686530202932863,0.733247671362224
0.06781828124695573,0.9987695887457573,0.9988597430818955,0.748567720805779,0.9984035205325102,0.9976442729903496
0.07594830627359495,0.9964480094995958,0.9963660810016978,0.9887350803756454,0.9923181572095545,0.873137347191362
0.08250896863833967,0.9981837835429763,0.9993967206029025,0.8905158316290663,0.9985402358493385,0.08491014390243751
0.10969863879933218,0.9933600735439178,0.993461556756358,0.8759085591883132,0.9913863026675952,0.008700562096728022
0.04729529164712096,0.9993052242876292,0.9993497725290094,0.9992880648293823,0.9980732009160866,0.9737877930804405
0.0809625403416408,0.9915761843703798,0.9994429069283899,0.9871914818469185,0.9846009532353931,0.34871508762967296
0.07026102920262917,0.9992126930922294,0.9992668571914223,0.08837187765414631,0.997593292705463,0.9974765997297038
0.06462493962233416,0.9989823474091475,0.9990343159361182,0.972677009033064,0.9971859972214305,0.5694064190225948
0.03496032106695318,0.9981847367691281,0.9984744599264543,0.9740534428453916,0.9965947063483156,0.24116991311868974
0.08956297076164237,0.9972765672676243,0.9974670358566314,0.9929831302663372,0.18276174176407345,0.9933652358114001
0.08688649359537216,0.9869309921322298,0.9858715876173485,0.6255847427583854,0.9848934503241256,0.12585286067249343
0.05712618240779316,0.999548794957191,0.9995325462320233,0.9917273147751395,0.9993927250381138,0.9996764509083603
0.07559498580943823,0.9970411255282846,0.9993981174913913,0.7476244072125182,0.9946357102381426,0.07944640024316121
0.06108761482103935,0.9954438502510636,0.9996683342979104,0.9863744969103091,0.9894562463494136,0.3910217993008681
0.08663017840393145,0.9974485511221572,0.997630085708807,0.925329705533767,0.9960208622283514,0.5990937128744074
0.08800197775261591,0.9985399858085345,0.9983629992230327,0.9438473229928092,0.9951787599763283,0.27482094004153285
0.08594089630059133,0.9925569568527313,0.9921403808101337,0.15801001011114968,0.9913759315919115,0.4519156007551547
0.09113254506466884,0.9973784779588305,0.9975109982594869,0.8858914050577246,0.9972588897630238,0.03402322512548577
0.06275556528614809,0.9993744357843519,0.9993206345467032,0.999065142705184,0.998831536869353,0.09578583289102718
0.055956623087991146,0.9992639847899392,0.9992263731351192,0.9866343285406897,0.9992643267246286,0.9992309957225474
0.1260291461031363,0.9878651828264456,0.9867648408064327,0.37985154353713346,0.9874948140343192,0.6391490953963761
0.08985810732816144,0.9969949475273608,0.999173807601934,0.8700910720746787,0.9934541239240818,0.02220568880238947
0.08675374013794095,0.9990044434681453,0.9990482507346875,0.968520172105535,0.9971450994035495,0.09322551841086671
0.06408042933384858,0.9993409834855019,0.9992305715660863,0.7443509449738127,0.9994268513164474,0.9591500432287292
0.06917776069244487,0.998701935191478,0.998786086949197,0.9708055447447976,0.998492057077618,0.9981960246577671
0.1288852941610342,0.9869818556636135,0.98640306622586,0.5978337443092665,0.947160601838942,0.42241704515620904
0.09940686497995954,0.9880788691553846,0.9888268891459424,0.6793688192400306,0.947466679900983,0.4790162058570989
0.1285863282216012,0.9874485816755653,0.9883183384454238,0.3451270038445672,0.9404009451353196,0.3539843164873411
0.09194835339314557,0.9979324710719518,0.9980758440709794,0.2883115349207911,0.991871318815787,0.5151365808820848
0.046069230790166005,0.9976035660297246,0.9974709283794237,0.7274241455782624,0.9949613331099609,0.2720678242762661
0.10036384814443024,0.9982798188171492,0.9992084976439676,0.9337947323229707,0.9972559132513694,0.09815546016349676
0.060332895467883084,0.9993147970035711,0.9993124330491705,0.3799142474049027,0.9992432633107566,0.9991664841430548
0.11336517431298808,0.9892231478068976,0.9899523923601508,0.16447101466164082,0.9943606991007918,0.169537720871476
0.053369428390014365,0.9994239507320113,0.9994658065289741,0.9846288812282854,0.9994115717975381,0.9992718750405307
0.09849561966027993,0.9962119209391483,0.9981113427016323,0.9845894456805884,0.9951979821507115,0.07111433269841318
0.0776495872346733,0.9981514880031908,0.998063069175386,0.9974807443809763,0.07387929078137667,0.997586007136422
0.09948349874884685,0.9867411624917861,0.9845859926112196,0.2919203404262966,0.9917384360874028,0.13743242544235376
0.12890369075883315,0.9852073974668311,0.9857774526367415,0.35176450899907413,0.9830426121414186,0.1965179197818606
0.09062382052460187,0.9964793809968215,0.9964852556386443,0.9727692377279307,0.9964155581627328,0.08481524449215758
0.09258233912049996,0.9971363000157029,0.9973402200057583,0.94308885409374,0.9942843886681214,0.10665994363490214
0.1129055433575215,0.9849182464135929,0.9993040843830607,0.9906479319693855,0.9850637443536173,0.1224698157687744
0.07245706931858922,0.41230009260767425,0.9999617608487313,0.9915579144426037,0.9999286584051243,0.9999207550020398
0.09557145353469287,0.9920117597498267,0.9910105611323072,0.8016750886701812,0.9903437423115314,0.85368068248102
0.052610656523339266,0.9996498584898245,0.9996741779709707,0.9995489136424013,0.9994353537153758,0.5877594323283393
0.08534442441433043,0.9965633025698721,0.9992131859789561,0.723531850887454,0.9940620295867352,0.12979236332807081
0.08139759094067552,0.9943590570512424,0.9995780080491973,0.756780742505743,0.9963376189858819,0.308548063354617
0.06825394983522222,0.9985457510563646,0.9986206707068679,0.8791611186373072,0.9977389920186069,0.066854105271612
0.07693873177775268,0.9982708678926874,0.99834993421352,0.9657915683962719,0.9973223123286988,0.12290599241589194
0.1104572588077564,0.9932053286852686,0.005946947973083043,0.986511387236459,0.9920650703483206,0.996788534050842
0.07333225610772227,0.9988068735519785,0.9988462523372122,0.7143613964084771,0.9989888673029335,0.3930044218484583
0.11775422510352483,0.9883447240927552,0.9954675826179993,0.09305908268929913,0.9879482573934163,0.23787070009210645
0.07863115089930225,0.99855569182995,0.9986014878967675,0.5002588243264787,0.997227390514911,0.056448990715712695
0.07734820769199506,0.9990215152822874,0.9990484945709595,0.9993992639306313,0.9982143931080548,0.17416846367469838
0.0798967792159718,0.998989671715945,0.9996686716636176,0.9987171256669246,0.9966165052803101,0.05857864525463082
0.06631170364879793,0.9991302733972247,0.9991395496165791,0.9987867157094551,0.9984416835599496,0.06716482100364457
0.060604098876602265,0.9988111967533982,0.9997673931250145,0.9781694555939312,0.9988292428944107,0.9988425963556783
0.05053906629110999,0.9977238581506659,0.9975553715714193,0.9851115212579747,0.9956863118795153,0.5535943085346282
0.06386982651854653,0.9978064407672034,0.9993532844751096,0.9661291763826046,0.995680250395969,0.4724490827189565
0.08276692437862171,0.9980140453761474,0.9980862008820053,0.8372338165444142,0.9974489201579396,0.21043680092215608
0.046535653716610496,0.9975354848598849,0.9998134083050972,0.9866453846714753,0.9971656844903088,0.998386557413576
0.09456615638944145,0.995425776464776,0.9991221610644558,0.5331141124810204,0.9946379695725249,0.011990644171608715
0.06323760980182128,0.9981442590874765,0.9995362688860099,0.7598018994980772,0.9966795359049869,0.16250784384149441
0.07353768218548362,0.997265839248156,0.9994047547116628,0.8879114538420072,0.9956128395479253,0.13334470778839827
0.05304706842561747,0.9993845010743204,0.9998621642234378,0.9992925368580449,0.9988626453579268,0.8699715114460291
0.10493207261446492,0.9932817846812803,0.9936958747575229,0.5671979600398748,0.9901201001704677,0.0012733086451193756
0.08238704519781834,0.9952143563896307,0.9954092859883849,0.9943586889712699,0.9940529332857353,9.228806735837082e-05
0.12908079678262863,0.9856884743956222,0.9858384104208707,0.6001922372573303,0.9848086780381289,0.00018662008241912063
0.14199554345550008,0.9888923973737402,0.9889214379872442,0.634085621553642,0.9854024275033577,9.849285003571371e-05
0.09614004369293754,0.9951130368259641,0.9953311468396894,0.8549197226528571,0.9917567098471431,0.0001843320281867907
0.084561715402101,0.9956800598829103,0.9979270666448259,0.9341117737950803,0.994058358081666,0.0011684181135292796
0.07329636649560302,0.9987683192253218,0.9988474156465244,0.6087663769028766,0.9987592931163907,0.991799916923818
0.15394402166969176,0.9776491381100069,0.9902087594401144,0.2006129641743596,0.977738820577592,0.000543706824927699
0.12522338647795556,0.9837094363065956,0.9836197638585407,0.9303097215913353,0.9825916683128019,0.00037107755543099036
0.6072169143963081,0.8731637162722173,0.877356140138858,0.6410156951483975,0.30608619567055634,0.3757776977729744
0.08907695433458172,0.9663336284751785,0.99908501833687,0.9543206430966399,0.9736390014469744,0.00139638975740585
0.13163018920518504,0.983677342470876,0.9838900175328843,0.2028382193892692,0.9827181959784766,7.058854155805877e-05
0.07385186372794891,0.9980019940961391,0.9994755359118528,0.9314963016416811,0.9972744499818033,0.933413679237374
0.09707175517386614,0.9955545936201554,0.9981528587436853,0.8599890917299571,0.993218082000455,0.7649743267103433
0.13310300448617474,0.9830611811801373,0.981235128641987,0.09488232201628266,0.9829480361890675,5.385963374635803e-05
0.08742078734556448,0.9983287818134162,0.9991562052309605,0.9661685783981769,0.99809247253094,0.2736243241385573
0.08704276674407158,0.9908656312555141,0.9908526446194025,0.9580104274137778,0.9903016646464685,0.0005485722860692356
0.07575086743933052,0.9970339136412371,0.9971137194177517,0.9964733945970584,0.9961072505473679,2.4663556674025348e-05
0.10192590364855113,0.9905897559012432,0.9911354873145278,0.1945081413874136,0.9886774961446727,0.0003080783007012296
0.12209677033788731,0.9881697287773222,0.9859209636018352,0.983246632800503,0.9884193741034288,5.230512279409552e-05
0.2360988709346882,0.5245915838222942,0.998932055390243,0.3372601941258338,0.9980465190393651,6.541904086787529e-05
0.12036014429928464,0.9878090064348662,0.9863296254170191,0.4444333851600013,0.9946124140169471,0.0008374615196710291
0.13495841597972988,0.9639980664057454,0.9984004260335512,0.9663616629328944,0.9642700892543188,0.0012584170674477485
0.05513192122492778,0.9993235613193103,0.9992807808598422,0.4205380661793294,0.999563296035059,0.9930310679070022
0.1320612833894766,0.9872583825756636,0.9860576441964226,0.46738555134330717,0.9806035816787534,3.445692317136205e-05
0.09228097849598697,0.9938923526447248,0.9990940251683182,0.9631465824376746,0.993401340938064,0.008002390875950555
0.08351914106183496,0.9982266530285964,0.9980928979414774,0.9660235162382201,0.9970369011874461,0.5709045573746144
0.14294247910204894,0.9623910942820101,0.9938769985539848,0.19350776600822694,0.9643342808482268,7.043810463401608e-05
0.12996066450994037,0.9873219195714714,0.9877712145510229,0.6712028911102499,0.9870711057925288,0.003052689011843582
0.043618710201739345,0.9994356612903038,0.9994370367108188,0.9970969861120595,0.9991286796958008,0.991981316820771
0.0639617055084608,0.9986992728340516,0.9987371059400582,0.997166567055534,0.9992664697431131,0.32261646955164297
0.08802559115391598,0.9933954156893499,0.9920386193647842,0.95856431844361,0.9926345706709642,0.007702080013385772
0.09235158688551852,0.9967695826045622,0.99674960854025,0.979019487857029,0.9949373615408614,0.00863011054158332
0.07886465810667072,0.9981802011801242,0.9980392509473378,0.9382626871108187,0.9981558899065474,0.7084987635224494
0.10192869369841051,0.9958369334779108,0.9986745826056921,0.9356641120058126,0.9941586624015106,0.005072703843200556
0.06501528837654488,0.9950297772629213,0.9969875692419784,0.8931268680509163,0.9942820311177212,0.8962937051861197
0.0894251827481461,0.9915787377968643,0.9920605921047646,0.7689729547709497,0.9845538389694852,0.0040251324555982074
0.10696991348249438,0.9934064424119133,0.9932472932136355,0.4831606832384363,0.9913319993040289,0.8411324330517247
0.10007969291840593,0.9927745033695843,0.9975726180989869,0.875011250108086,0.9957048414907023,0.0001055522641856845
0.13048277105757208,0.9910924709698097,0.982116732036806,0.9299318300987791,0.0037948014244366893,0.9947391789928622
0.09005222280586865,0.9986000083036858,0.9986671693416257,0.9987219277981617,0.996156931003836,0.1136196939425678
0.0553752022489227,0.9940883895643505,0.9996065335232363,0.9366612977533649,0.9845063370866541,0.7481329822985221
0.43031481244998376,0.9778719005583695,0.9786601519071372,0.5513700990314844,0.974704949359573,0.28041934266435625
0.0688243063351796,0.9986919698461257,0.9987472697380398,0.9651875196230819,0.9979855008186561,0.2969926992115263
0.5693365780286245,0.9271694041549154,0.9297242929775779,0.6650404956105842,0.6034058664066744,0.637115991912169
0.13489797286638136,0.9879700689249654,0.9869727505042476,0.6537376232120619,0.9872502132451472,0.008860700472288088
0.11914608809952655,0.9893120248716137,0.9893313609731968,0.12221017554129437,0.9869524315093242,3.492079650825409e-05
0.057522950163037934,0.998518370786715,0.9996963399362178,0.5645651339928344,0.9982620587074438,0.9753796296776732
0.06607175920135533,0.9939703152607097,0.9995203193236571,0.9925466654183325,0.9912534128540358,0.5625212433198977
0.126093983308792,0.9971120203785399,0.9972981836576852,0.9691517348075647,0.9966187502169425,0.6015805243915527
0.09295510407146124,0.9914290058966791,0.9900663009884687,0.5870742732911378,0.9902128532423959,0.13435096311766984
0.10238737332747389,0.9947706647353225,0.9949860402660675,0.7153617153329789,0.9945920040039338,0.0011372288795294702
0.061120080733100185,0.9993744357843519,0.9993140132158995,0.9990717933788275,0.9991649790919904,0.12578902130611122
0.131146529986181,0.984018241201702,0.9838955571227924,0.16781816357821358,0.9839028644331113,5.020357343974691e-05
0.08937072870786869,0.9949360803382572,0.9935027439673507,0.972480581659955,0.9948154870160817,0.8153001548236142
0.10706560651782596,0.9895607426361436,0.9970858253420114,0.8649493266987883,0.9862427434505653,0.00011164256405659749
0.06854092702839973,0.9970192653840727,0.997125749083927,0.884999126143854,0.9951737771643456,0.0006097610425508185
0.07261101353645455,0.998494717150071,0.9969166765057292,0.971106549811897,0.9987039723621713,0.13401899842522613
0.11893526266057705,0.9934118181400989,0.99383277579876,0.37952384804647243,0.9783762160055252,0.001924811976952713
0.11703391618640747,0.9890182365145451,0.9877778928329309,0.9681344168531922,0.002514547778741706,0.9749589247966263
0.5553709082419032,0.9616167410119038,0.9630538655933475,0.8447215464284209,0.4366099851018183,0.8530378178157247
0.6051733932867073,0.9077241830469049,0.9108749469994345,0.7598768575780128,0.2881516767658479,0.4096225512853137
0.4583948880765059,0.9767356183499436,0.977578560885109,0.47321287414687063,0.9747240768183483,0.5118506797697204
0.12349543510926479,0.9918017325753222,0.9912155274255594,0.8488436103374085,0.9882775679688492,0.00017666017826974926
0.08031961369871296,0.9954259637974084,0.9977976108258931,0.9256452415875952,0.9946276156108522,0.0012065211688164202
0.10857130170067318,0.9921764530778886,0.9924726051305384,0.5588937035593798,0.9918842040297084,2.173968555903357e-05
0.47837262848694484,0.9761908329540026,0.9772115379146543,0.7895378142211789,0.9891531800166735,0.7682449476185178
0.1127836911719215,0.9919952549063098,0.9925007554640122,0.2912817904446272,0.9919129204746439,0.0004888123847279763
0.11553859747497158,0.9924524326600934,0.9961938769093713,0.9698898320912345,0.9905298051708146,0.002021538456496912
0.0691444369283024,0.9988438785878799,0.998776730811501,0.9984358394967635,0.5776806956254786,0.9986409756809504
0.09770983896671734,0.9950751798630024,0.9953870872517818,0.9883454662384185,0.0010224157370907051,0.9910942767964516
0.18156301066336916,0.9142088728990896,0.9165474601390733,0.002324343020548992,0.9036328733061887,0.0016933060720782493
0.07574077443967314,0.998041035323447,0.998025440572627,0.9847389654672938,0.9980269459393756,0.9067691044058257
0.08078605661998763,0.998407028100454,0.9985061378029902,0.9676253636286383,0.994178365859788,0.9021371744637027
0.099872709632453,0.9905202900147221,0.999560604624787,0.9942575984840036,0.9906399356201642,0.8227528479420242
0.23721789104830682,0.4652506793349748,0.9988812577780988,0.3671464757779436,0.9979536864905012,7.230032581566072e-05
0.11855870968290574,0.9886914835836143,0.9890320793275829,0.8717265448153328,0.9883393103203155,0.1198141407360864
0.052610656523339266,0.9996498584898245,0.999670988228065,0.9995522787669042,0.9994408945599187,0.5879013037182665
0.07191561989703951,0.9961316511234154,0.9990596980007964,0.9047309875581999,0.9955730198437579,0.7689593414510094
0.09275192341822733,0.997706920416156,0.9989704868876451,0.8233206486410819,0.9984930854962009,0.4955603348661502
0.05395542909792202,0.9957150165225446,0.9957487409039343,0.9039669242902652,0.9951133758369911,0.004128939147241471
0.12257011278947026,0.9975653733044367,0.9976005028494103,0.4483989189324386,0.9963805722935398,0.648869036787096
0.14868597426144456,0.966918966932147,0.9833110986685922,0.18037512600469915,0.9657687408015065,9.211362415350968e-05
0.0776741512787763,0.9982964047619101,0.9983404946712722,0.9019210893778676,0.9990479641012825,0.22949497098452795
0.0816335677947878,0.9973746065150563,0.9989747396035463,0.994009213285132,0.9973085007285208,0.19149816370732567
0.07666161268234539,0.9965421421114058,0.9922013096628477,0.7534621433482503,0.9961143118288728,0.029334663957873666
0.05483952164818981,0.9988818880448214,0.9989035124699975,0.9989728245884391,0.9985334764040473,0.12369312244919257
0.12173523939562497,0.9887188118215198,0.9945776602250938,0.8970799752895167,0.988356009533273,0.00013136818734710209
0.05169973818358149,0.9988455057351096,0.9996181800405048,0.9985798630496623,0.9981648015208414,0.048756150823155195
0.0804991162298848,0.9965301470591273,0.9965336165255974,0.9952003220957892,0.9955600119828981,6.198162844341523e-05
0.12566971119491901,0.9885935561312728,0.9868227987648069,0.55274602717814,0.9844150686642885,0.0001533018462631986
0.12798830362488342,0.9853403746350866,0.9970713515530223,0.33110518695290225,0.9856574379979596,0.0005783298352133859
0.10318449905517975,0.9934482822280047,0.9934155231387972,0.952401469020718,0.991101579401285,0.0003116233983504999
0.085662490277324,0.9978064407672034,0.9993475962550368,0.9867077032720442,0.9968459495377187,0.5865579069987654
0.07999039407150323,0.9982972701017964,0.9983431403874257,0.8572187941721455,0.9978361518086625,0.4064067314249808
0.1027567726748978,0.9877688139970233,0.9967698463275513,0.1814567121489635,0.972285309385824,0.000201900502962235
0.11019760186733227,0.9886423696718627,0.9977865427228221,0.3137233234507294,0.98678062644113,8.465371620480079e-05
0.12867910559484694,0.9945465348427487,0.9986374711464067,0.9325520956607976,0.9936879654600835,0.005769113222338807
0.07634662134211861,0.9925428644249142,0.9983007775649222,0.6697539373258355,0.9912841517255888,0.003772897251882811
0.062155988391877554,0.9992081629470124,0.999828668859979,0.9990275545404788,0.998927429103993,0.36844398526900124
0.06771807664388196,0.9968982013846172,0.9968692164590043,0.9963378032223448,0.9960824433232534,0.0033068174329514573
0.13743425253495722,0.986570444960923,0.9867669892576867,0.6039429133284124,0.9854611148032144,0.00018637002042730567
0.06715908255403608,0.9993598983098401,0.9990854180186242,0.9141385606925013,0.9987564739656203,0.9972667570710161
0.07286554444894415,0.9992843519254957,0.999202749942292,0.5899462167587264,0.9989687229291595,0.9884168360641481
0.08122376840289783,0.9913977159037509,0.9918799075670868,0.16375702547260082,0.9891562844357785,0.02298581655812193
0.10681505947914399,0.9951971332661604,0.9945977550902838,0.020195881071960825,0.9952417728575138,0.9867007804001995
0.07494920133755409,0.9989702583350091,0.9995418658140796,0.9815868356291862,0.9989540509500632,0.9988512503505704
0.09257071866107681,0.9983081388014737,0.9988849257922721,0.43366038625126074,0.9978735203328876,0.9946556760130622
