Index,Attribute
3007,birthplace
3010,birthplace
3023,birthplace
3025,team
3036,team
3049,birthplace
3050,birthyear
3056,birthplace
3057,birthyear
3063,birthplace
3069,birthplace
3074,team
3083,team
3103,birthplace
3112,team
3131,team
3134,birthplace
3135,birthyear
3136,birthyear
3140,birthplace
3142,birthyear
3142,team
3153,birthplace
3174,birthplace
3218,birthplace
3251,birthyear
3252,team
3262,birthplace
3264,team
3266,birthyear
3270,team
3271,birthyear
3274,birthplace
3275,birthplace
3277,team
3290,birthplace
3294,birthplace
3300,team
3310,birthplace
3324,birthyear
3332,team
3333,birthyear
3348,birthyear
3369,birthplace
3382,team
3386,birthplace
3399,birthplace
3401,birthplace
3407,team
3411,birthyear
3418,team
3419,birthyear
3454,birthplace
3456,birthplace
3460,birthplace
3474,birthyear
3476,birthplace
3480,team
3483,birthplace
3488,birthyear
3495,team
3497,birthplace
3502,team
3515,birthplace
3521,birthyear
3536,birthyear
3540,birthplace
3542,birthyear
3544,birthplace
3558,birthyear
3582,birthplace
3584,birthplace
3585,birthyear
3585,team
3596,birthyear
3605,team
3606,birthplace
3613,team
3618,birthyear
3621,birthyear
3625,birthplace
3627,birthplace
3657,birthyear
3660,birthplace
3664,birthyear
3670,team
3684,birthplace
3700,team
3708,birthplace
3711,team
3724,birthyear
3727,birthyear
3731,birthyear
3746,team
3759,birthplace
3768,birthplace
3785,birthyear
3802,birthyear
3827,team
3844,team
3847,birthyear
3878,team
3884,birthyear
3887,birthyear
3889,birthplace
3901,team
3913,birthplace
3916,birthplace
3917,birthplace
3920,birthplace
3936,team
3939,birthyear
3956,birthplace
3958,birthplace
3970,team
3973,birthplace
4000,birthyear
4009,birthyear
4014,team
4015,birthplace
4038,team
4056,birthplace
4057,birthyear
4060,birthyear
4066,birthplace
4078,team
4091,birthyear
4100,team
4115,birthyear
4123,team
4126,birthplace
4137,team
4141,team
4151,birthyear
4165,birthyear
4168,team
4179,team
4191,birthplace
4203,team
4204,team
4238,birthyear
4253,birthplace
4266,birthplace
4271,team
4278,team
4286,birthplace
4289,birthyear
4291,birthyear
4302,team
4305,birthplace
4326,team
4337,birthplace
4339,birthyear
4360,team
4369,birthplace
4370,birthplace
4380,birthyear
4384,team
4387,birthyear
4392,birthyear
4397,birthyear
4403,birthplace
4417,birthplace
4441,birthplace
4462,team
4465,birthyear
4472,birthplace
4479,birthplace
4485,team
4500,birthplace
4509,birthplace
4513,birthplace
4516,team
4520,team
4536,team
4537,birthplace
4542,birthyear
4549,team
4578,birthplace
4580,team
4592,birthplace
4601,birthyear
4616,team
4617,birthplace
4619,birthyear
4620,team
4621,birthplace
4642,birthyear
4655,birthplace
4664,team
4667,birthplace
4672,team
4676,team
4678,birthplace
4684,birthplace
4701,birthplace
4703,team
4710,team
4724,team
4733,team
4735,team
4748,birthplace
4750,birthyear
4762,birthyear
4774,team
4777,birthplace
4779,birthplace
4780,team
4785,team
4790,birthplace
4791,birthplace
4808,team
4819,birthplace
4830,birthyear
4871,birthplace
4876,birthyear
4881,birthyear
4882,birthplace
4891,team
4902,birthyear
4904,team
4907,birthyear
4914,birthplace
4916,birthplace
4917,birthyear
4929,birthyear
4933,birthyear
4945,team
4961,birthyear
4975,birthyear
4976,birthyear
4985,birthplace
4988,team
5003,birthplace
5021,birthyear
5022,team
5039,birthplace
5046,team
5047,team
5053,birthyear
5082,birthyear
5083,birthplace
5085,birthyear
5102,team
5116,birthplace
5118,birthyear
5118,team
5138,birthyear
5141,team
5148,birthplace
5152,birthplace
5154,birthyear
5155,team
5213,birthplace
5222,birthyear
5302,birthyear
5319,birthplace
5331,birthyear
5344,birthplace
5368,birthyear
5371,team
5385,birthplace
5394,team
5425,team
5444,birthyear
5445,team
5446,birthplace
5457,team
5462,birthplace
5467,team
5473,birthyear
5481,team
5504,birthyear
5504,team
5521,birthplace
5531,birthplace
5541,birthyear
5559,birthplace
5565,birthplace
5578,team
5596,birthyear
5598,birthplace
5613,team
5623,birthplace
5626,birthplace
5630,birthyear
5655,birthyear
5678,birthplace
5679,team
5681,birthyear
5687,birthyear
5700,birthplace
5716,birthplace
5717,team
5724,birthyear
5751,birthyear
5764,team
5768,birthyear
5775,team
5794,team
5818,birthplace
5822,birthyear
5824,birthyear
5826,birthplace
5833,birthplace
5839,team
5850,birthyear
5868,birthplace
5869,birthyear
5871,team
5888,birthyear
5892,birthplace
5895,birthplace
5908,birthyear
5916,team
5917,birthplace
5926,birthyear
5926,team
5927,team
5932,team
5934,birthplace
5950,team
5984,birthyear
5988,birthplace
5993,birthplace
6000,team
6003,birthyear
6010,birthplace
6018,birthplace
6023,birthplace
6065,birthplace
6070,birthplace
6101,team
6117,birthyear
6126,birthyear
6135,team
6142,birthyear
6148,team
6150,birthplace
6162,birthplace
6170,birthyear
6182,birthplace
6187,birthplace
6205,birthplace
6214,birthplace
6230,team
6234,birthyear
6252,birthyear
6278,birthplace
6282,birthyear
6282,team
6283,birthplace
6300,birthplace
6304,birthyear
6307,birthyear
6307,team
6308,birthplace
6324,team
6342,birthplace
6362,birthplace
6377,birthyear
6378,birthplace
6381,birthplace
6395,team
6397,birthplace
6406,birthplace
6442,birthplace
6451,birthyear
6458,birthyear
6478,birthplace
6482,birthplace
6485,birthyear
6486,birthplace
6508,birthplace
6510,birthplace
6522,birthplace
6528,birthplace
6535,team
6536,team
6572,birthyear
6574,birthyear
6592,birthplace
6597,team
6601,birthyear
6601,team
6609,birthyear
6621,birthyear
6653,birthplace
6657,birthyear
6723,team
6734,birthplace
6738,birthplace
6747,birthyear
6785,team
6818,team
6827,birthyear
6833,birthyear
6850,team
6859,team
6892,birthyear
6913,birthyear
6921,birthplace
6928,birthplace
6933,team
6937,birthplace
6947,birthplace
6948,birthyear
6952,birthyear
6961,birthplace
6984,birthyear
6997,birthyear
7001,birthplace
7045,birthplace
7051,birthyear
7057,birthyear
7057,team
7061,team
7097,birthplace
7099,team
7120,team
7121,birthyear
7126,team
7133,birthyear
7137,birthplace
7138,team
7157,birthyear
7159,birthyear
7159,team
7168,birthyear
7188,birthplace
7190,birthplace
7192,team
7233,birthyear
7250,birthplace
7277,birthyear
7280,birthplace
7292,birthplace
7310,birthyear
7316,birthyear
7331,birthyear
7348,birthplace
7362,birthyear
7387,birthyear
7399,birthplace
7403,birthplace
7432,birthyear
7457,birthyear
7491,birthplace
7511,team
7513,team
7529,team
7535,birthyear
7550,birthplace
7561,birthyear
7575,birthyear
7577,birthplace
7583,birthplace
7608,birthplace
7612,birthplace
7622,birthyear
7622,team
7640,team
7650,team
7657,birthplace
7687,birthplace
7697,birthplace
7711,birthplace
7742,birthplace
7755,team
7756,team
7772,birthyear
7796,birthyear
7812,birthyear
7817,birthplace
7826,birthplace
7838,birthplace
7839,team
7857,team
7863,birthplace
7864,birthyear
7871,birthplace
7880,birthyear
7890,birthyear
7893,team
7896,birthyear
7899,birthyear
7904,birthyear
7909,birthyear
7928,birthyear
7930,birthplace
7934,birthplace
7958,birthplace
7963,birthyear
7968,birthyear
7978,birthplace
7999,team
8004,team
8006,birthyear
8015,birthyear
8035,birthyear
8043,birthyear
8051,birthyear
8051,team
8056,birthplace
8077,birthplace
8081,birthplace
8090,team
8097,birthyear
8098,birthyear
8102,birthyear
8123,birthplace
8127,birthplace
8147,birthplace
8149,birthplace
8175,birthyear
8176,birthyear
8214,birthyear
8230,birthyear
8242,birthyear
8247,birthplace
8248,birthyear
8248,team
8252,birthyear
8317,birthyear
8322,team
8332,birthplace
8341,team
8344,birthyear
8354,birthplace
8355,birthyear
8363,birthplace
8372,birthplace
8385,birthplace
8393,birthplace
8470,birthplace
8473,birthyear
8474,birthyear
8484,team
8490,birthplace
8497,birthplace
8498,birthplace
8501,birthyear
8501,team
8505,birthplace
8513,birthplace
8514,birthplace
8518,team
8529,birthyear
8537,birthplace
8545,birthplace
8575,birthplace
8661,birthplace
8678,birthplace
8688,team
8700,birthyear
8700,team
8704,birthplace
8717,birthplace
8723,birthyear
8742,birthyear
8766,team
8790,birthyear
8791,team
8804,team
8817,birthyear
8828,birthyear
8844,birthplace
8854,team
8868,team
8888,birthplace
8892,birthplace
8894,birthplace
8916,birthplace
8947,birthplace
8949,birthyear
8954,birthplace
8961,birthplace
8966,birthplace
8967,birthyear
8968,team
8978,birthyear
8978,team
8981,birthplace
8986,birthyear
8991,birthyear
8994,birthplace
9004,birthyear
9004,team
9039,birthyear
9061,birthplace
9092,birthyear
9095,team
9102,birthyear
9120,birthyear
9155,birthplace
9156,team
9158,team
9160,birthyear
9162,birthyear
9165,birthyear
9174,birthplace
9183,team
9187,birthplace
9198,birthplace
9200,birthyear
9203,birthplace
9204,birthplace
9220,birthyear
9247,birthplace
9251,birthyear
9267,birthyear
9278,birthplace
9285,team
9290,birthplace
9294,birthplace
9295,birthyear
9300,birthplace
9302,birthyear
9306,birthplace
9320,birthplace
9324,birthplace
9328,birthyear
9346,birthyear
9354,birthyear
9362,birthyear
9376,team
9392,birthyear
9400,birthplace
9407,birthplace
9409,birthyear
9409,team
9440,birthplace
9442,team
9447,birthplace
9456,birthyear
9467,birthplace
9487,birthplace
9499,birthyear
9501,birthplace
9517,team
9528,birthplace
9569,birthyear
9569,team
9619,birthplace
9637,birthyear
9643,birthyear
9662,team
9670,birthyear
9670,team
9671,birthplace
9674,birthplace
9677,birthyear
9688,birthyear
9688,team
9701,birthyear
9711,birthplace
9712,birthplace
9732,birthplace
9745,birthyear
9746,birthyear
9758,team
9776,birthplace
9788,birthplace
9799,birthplace
9811,birthplace
9852,birthplace
9853,birthyear
9854,team
9855,team
9858,birthplace
9862,birthplace
9868,birthyear
9897,birthplace
9910,birthplace
9946,birthyear
9952,birthplace
9956,birthplace
9967,birthplace
9972,birthplace
9975,birthyear
9987,birthplace
9993,birthplace
9997,birthplace
