Index,Attribute
3399,birthplace
3407,team
3418,team
3460,birthyear
3480,team
3483,birthplace
3495,team
3502,team
3515,birthplace
3544,birthplace
3582,birthplace
3585,birthyear
3585,team
3605,team
3606,birthplace
3613,team
3625,birthplace
3627,birthyear
3660,birthplace
3670,team
3708,birthplace
3746,team
3759,birthyear
3768,birthplace
3878,team
3889,birthplace
3901,team
3916,birthplace
3917,birthplace
3956,birthyear
3973,birthplace
4056,birthplace
4066,birthyear
4126,birthyear
4137,team
4168,team
4191,birthplace
4203,team
4204,team
4253,birthplace
4266,birthyear
4271,team
4278,team
4326,team
4337,birthplace
4369,birthplace
4370,birthplace
4417,birthyear
4441,birthplace
4472,birthplace
4479,birthplace
4500,birthyear
4509,birthyear
4513,birthplace
4516,team
4537,birthplace
4549,team
4578,birthyear
4580,team
4592,birthplace
4617,birthyear
4621,birthplace
4664,team
4667,birthplace
4684,birthplace
4701,birthplace
4724,team
4733,team
4735,team
4748,birthyear
4785,team
4790,birthplace
4791,birthplace
4808,team
4819,birthplace
4871,birthyear
4882,birthyear
4904,team
4914,birthyear
4916,birthplace
4945,team
4985,birthyear
5003,birthplace
5039,birthyear
5047,team
5083,birthplace
5102,team
5118,birthyear
5118,team
5141,team
5148,birthyear
5152,birthplace
5213,birthplace
5344,birthplace
5385,birthplace
5394,team
5446,birthyear
5462,birthyear
5467,team
5481,team
5504,birthyear
5504,team
5521,birthplace
5531,birthplace
5559,birthplace
5565,birthplace
5578,team
5598,birthplace
5613,team
5623,birthyear
5626,birthplace
5700,birthyear
5716,birthplace
5764,team
5818,birthplace
5839,team
5868,birthplace
5892,birthplace
5916,team
5917,birthyear
5926,birthyear
5926,team
5934,birthplace
6000,team
6010,birthplace
6018,birthyear
6023,birthplace
6070,birthplace
6101,team
6135,team
6148,team
6150,birthyear
6182,birthplace
6187,birthplace
6214,birthplace
6230,team
6282,birthyear
6282,team
6283,birthyear
6307,birthyear
6307,team
6308,birthplace
6324,team
6342,birthplace
6362,birthyear
6381,birthplace
6395,team
6397,birthplace
6406,birthplace
6442,birthplace
6478,birthplace
6482,birthplace
6486,birthyear
6510,birthplace
6522,birthplace
6528,birthplace
6535,team
6536,team
6592,birthplace
6597,team
6601,birthyear
6601,team
6653,birthplace
6723,team
6734,birthyear
6738,birthplace
6785,team
6818,team
6850,team
6859,team
6921,birthyear
6928,birthplace
6933,team
6947,birthplace
6961,birthplace
7057,birthyear
7057,team
7061,team
7097,birthplace
7099,team
7120,team
7126,team
7137,birthplace
7138,team
7159,birthyear
7159,team
7188,birthyear
7190,birthplace
7192,team
7280,birthplace
7292,birthplace
7348,birthyear
7399,birthyear
7403,birthplace
7511,team
7513,team
7529,team
7550,birthplace
7577,birthplace
7583,birthplace
7608,birthplace
7612,birthplace
7622,birthyear
7622,team
7640,team
7650,team
7657,birthplace
7697,birthyear
7711,birthyear
7742,birthplace
7755,team
7756,team
7817,birthyear
7826,birthplace
7838,birthyear
7839,team
7857,team
7863,birthplace
7871,birthplace
7893,team
7930,birthplace
7934,birthyear
7958,birthplace
7978,birthplace
7999,team
8004,team
8051,birthplace
8056,birthplace
8077,birthplace
8081,birthplace
8090,team
8123,birthplace
8127,birthplace
8149,birthyear
8247,birthplace
8248,birthplace
8322,team
8332,birthplace
8341,team
8354,birthplace
8363,birthplace
8372,birthplace
8385,birthplace
8393,birthplace
8470,birthyear
8484,team
8490,birthyear
8497,birthplace
8501,birthplace
8514,birthyear
8518,team
8537,birthplace
8575,birthplace
8678,birthyear
8688,team
8700,birthplace
8717,birthyear
8766,team
8791,team
8804,team
8854,team
8868,team
8888,birthyear
8892,birthplace
8947,birthplace
8954,birthyear
8966,birthplace
8968,team
8978,birthplace
8994,birthyear
9004,birthplace
9061,birthyear
9095,team
9156,team
9158,team
9183,team
9187,birthyear
9198,birthplace
9203,birthplace
9204,birthplace
9247,birthplace
9278,birthyear
9285,team
9290,birthplace
9300,birthplace
9320,birthplace
9324,birthyear
9376,team
9400,birthyear
9407,birthyear
9409,birthplace
9440,birthplace
9442,team
9447,birthplace
9467,birthyear
9487,birthyear
9501,birthplace
9517,team
9528,birthyear
9569,birthplace
9662,team
9670,birthplace
9671,birthplace
9688,birthplace
9711,birthplace
9712,birthplace
9758,team
9776,birthplace
9788,birthplace
9799,birthplace
9852,birthplace
9854,team
9855,team
9862,birthplace
9897,birthplace
9910,birthplace
9952,birthplace
9967,birthyear
9972,birthplace
9987,birthplace
9993,birthyear
9997,birthplace
