ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
0.9999998787828804,0.9999999208825475,0.9999999171627428,1.0,1.0,5.047069567644291e-12,0.9999999776608209,0.9999998694097713,0.9999999613772993,0.9999999181536942,0.9999999804783644,0.9999995534809047,0.9999999501829122,0.9999720535059956,0.9986768749622964,0.9988346282353665,4.8979965125280755e-06,0.21301833478636076,0.9988275498471976
0.9999999665101178,0.9999999746166995,0.9999999749134648,1.0,1.0,0.9999997308430658,0.9999999999644588,0.9999999654271228,0.9999999930022058,0.9999999747227836,0.999999999860819,0.9999999737023733,0.9999999996806963,0.9999683043437739,0.9986745233979974,0.9986386893146886,0.2169273686383732,0.15820520296928217,0.9985842796055799
0.9999999835216473,0.9999999893343842,0.9999999896406139,1.0,1.0,0.9999999605857689,0.9999999949842079,0.9999999848104582,0.9999999714136583,0.999999989171883,0.9999999967260892,0.9999999933591256,0.9999999995171862,0.9998580827026242,0.9989419777673798,0.9988977124680448,0.00036834287584614053,0.07034607593675819,0.9989064540645402
1.6823563255639819e-12,0.9999994799965537,0.9999995748340548,1.0,1.0,0.9999933318106923,0.9999999998365183,0.99999780885416,0.9999998938055,0.9999995932039785,0.9999999996894076,0.9999996424426527,0.9999999789671679,0.9999984207798001,0.9996977640070716,0.9996754723094116,0.9999981977936767,0.9999982946458819,0.9996007807299103
0.9999998832862997,0.9999999573972086,0.9999999688959355,1.0,1.0,0.9999995697164155,0.99999999988529,0.9999998714117536,0.9999999812807518,0.9999999632065916,0.9999999999730137,0.9999999741343121,0.9999999987716849,0.9999960144080107,0.9989858957533055,0.9988677010762408,0.9999888387994821,0.99999664363502,0.998888528969335
0.9999999855452445,0.9999999887687637,0.9999999874951159,1.0,1.0,0.9999999756211938,0.9999998749955318,0.9999999847025693,0.9999999781639136,0.9999999878714477,0.9999999283151508,0.9999999913356278,0.9999999951273538,0.9999547922577658,0.998863183147489,0.9988684221941638,0.0001784337739574743,0.0040022294050875585,0.9990756304003888
0.9999999936787135,0.9999999940754664,0.999999993666819,1.0,1.0,0.9999999864884758,0.9999999957524609,0.9999999932391718,0.9999999846918686,0.9999999937283662,6.694971549598869e-07,0.9999999945648456,0.9999999965889971,0.9999485172013554,0.9998243761655544,0.9997968585174735,0.9847370680881194,0.6718793134953343,0.9998315467488567
0.9999999900527571,0.9999999912047884,0.9999999911602516,1.0,1.0,0.9999999669906293,0.9999999529860741,0.9999999814841802,0.9999999921547699,0.9999999913952992,0.9999999752489973,0.9999999873538884,0.9999999983992609,0.999958812440652,0.999658466272207,0.9996322004597737,0.43135045337055494,5.405099779749219e-06,0.9996191737087707
0.9999999574432233,0.999999964563117,0.9999999649539155,1.0,1.0,0.9999998064473391,0.9999999979116296,0.999999955788213,0.9999999797575045,0.9999999647319704,0.9999999986705178,0.9999999855041751,0.9999999988256434,0.9999693595517992,0.9997161965213613,0.999758552841642,0.8716571959904131,0.0035493064715654533,0.9997170060571715
0.9999999827654735,0.9999999784115378,0.9999999813184959,1.0,1.0,0.99999998831359,0.9999999153173357,0.9999999801536037,0.9999999673137557,0.9999999598485241,0.999999999892296,0.9999999881393934,0.9999999799040753,0.9984476151097539,0.999153021796646,0.9990321071384566,0.14445409936492298,0.0013895208259359167,0.9989818159614182
0.9999999908556846,0.9999999854875058,0.9999999882929985,1.0,1.0,0.9999999951647852,0.9999999007189949,0.9999999879983649,0.9999999884883978,0.999999975633273,0.999999999828944,0.9999999810177516,0.9999998098967392,0.9987926220863483,0.9984186303222428,0.9984164986127296,0.9512855787579434,0.00011644893497731162,0.9986498593612216
0.9999999944590457,0.9999999917870072,0.9999999936301976,1.0,1.0,0.9999999960882066,0.9999677726570061,0.9999999936382836,0.9999999920061954,0.9999999893218502,0.9999999769045335,0.9999999896742368,0.9999988441541917,5.0338119495468665e-08,0.987671572109239,0.9900936204810974,0.10455286704444022,0.021714416969955876,0.9892900720074461
0.9999999165996236,0.9999999057592435,0.999999929999677,1.0,1.0,0.9999999935619713,0.9999758945931339,0.999999938212371,0.9999999923684727,0.9999998924199703,0.9999999176259456,9.530396157035311e-12,0.9999917843705766,6.35806993243294e-08,0.9986037590879572,0.9985458117889546,0.6277669998273984,0.0005332574532619183,0.9985530199517859
0.9999999899924178,0.9999999853864808,0.9999999881895009,1.0,1.0,0.9999999950754842,0.999999254040341,0.9999999879436673,0.9999999875212496,0.9999999756518466,0.9999999997876756,0.9999999783289301,0.9999999753194405,0.9986948941087358,0.9985607874200532,0.9985588319921546,0.9643038774668478,9.594214503891568e-05,0.9986821914726624
0.9999990146382652,0.9999985611810991,0.9999989663020245,1.0,1.0,0.9999985216152099,0.9999999456234165,0.9999988393903209,0.9999918639460939,4.791363450599223e-10,0.9999999995960424,0.9999997708215439,1.2316622937031328e-06,0.9999833355868177,0.9998853326299839,0.9998782983530711,0.9915305441243363,0.9999976877645355,0.9998527440897007
0.9999999925678368,0.9999999896009656,0.9999999934950382,1.0,1.0,0.9999999940950063,0.9999968790142151,0.9999999917910857,0.9999999900396689,0.9999999757302763,0.9999999996492336,0.9999999800283066,0.9999999474654843,0.9989319817560557,0.9989628822489578,0.9989241410256454,5.060901435129524e-05,9.344872146997195e-06,0.9987888159837885
0.9999998505636368,1.985568577561896e-11,0.999999845255386,1.0,1.0,0.9999999328995012,0.9995961475568126,0.9999998472151905,0.9999998184301996,0.9999997645138159,0.9999999894075559,0.9999996235203098,0.9999932187655243,0.9999962536541293,0.999134334246695,0.9990258408107063,0.00036014907063495994,0.001398956826373931,0.9991875947794872
0.9999998356565947,0.999999829792657,0.9999998666071496,1.0,1.0,0.9999999989285016,0.9999971821210264,0.9999999136044873,0.9999999987823713,0.9999997953726517,0.9999999022436348,9.285705110405154e-13,0.9999935556705452,0.9999903683754499,0.9998920176587641,0.9998884599548563,0.9988904435329071,0.007371486151674359,0.9998912049095667
0.9999999737915606,0.9999999601737679,0.9999999760703847,1.0,1.0,0.9999999987815613,0.9999935444832072,0.9999999858107743,0.9999999966587866,0.9999999592818947,0.9999999993391526,0.9999999114500508,0.9999995757790762,0.99994469864659,0.9995255959179601,0.9994150220852179,0.0005108780872997196,0.14960542691387876,0.9994174711830558
0.9999999104363054,0.9999998647343155,0.9999999225638335,1.0,1.0,0.9999999989039878,0.9999993478009794,0.9999999395031712,0.9999999953584792,0.999999868108924,0.9999999999625545,0.9999998517926766,0.9999999597476554,0.9999754075517366,0.9997058913673571,0.9997000142564745,0.6917857628527623,0.10569921306910085,0.9996492626307223
0.9999999840324849,0.999999977325999,0.9999999852832816,1.0,1.0,0.9999999980601332,0.9999978993146821,0.9999999836649354,0.9999999924986015,0.9999999707630427,0.9999999986030873,0.9999999673504197,0.9999999183257592,0.999992645475318,0.9989859059510794,0.9990971537775559,0.003610818523331064,0.0008379966414558298,0.9977123595528138
0.999999882150142,0.9999998886100974,0.9999999105600108,1.0,1.0,0.9999999957963867,0.9999978181368974,0.9999999152979379,0.9999999963397671,0.9999998481776773,0.9999999967645153,1.0951073360087721e-12,0.9999851528516792,0.9999947995548489,0.9989943189646946,0.999235633459379,0.0009195956375040735,0.9152515056345222,0.9993594807098405
0.9999999758460806,0.9999999772350637,0.9999999806853881,1.0,1.0,0.9999999994734736,0.9999991721436902,0.9999999805275908,0.9999999989089049,0.9999999637895918,0.9999999997260005,0.9999999271973392,0.9999998970190145,0.9999741172810694,0.9964883897939989,0.996908127748846,0.926543506321351,0.04238388310312954,0.9971788140092345
0.9999999778676173,0.9999999781234837,0.9999999777793821,1.0,1.0,0.999999998092065,0.9999966732442459,0.9999999774230591,0.9999999954094961,0.9999999610988092,0.9999999996398401,0.9999999417003824,0.999999251827883,0.9999930979360576,0.9976393520339959,0.9977495887052287,0.00013500145406249053,0.3036054846018775,0.998109049869206
0.9999999722471817,0.9999999696866416,0.9999999773635583,1.0,1.0,0.9999999991751879,0.9999995072145047,0.9999999840003115,0.9999999978780779,0.9999999588177397,0.9999999997662314,0.9999999341451393,0.9999999260965949,0.9999574926863126,0.9987295699255493,0.9986456741914624,3.1761724033614236e-06,0.28236054921701587,0.9988379391494882
0.999999978389923,0.9999999748997798,0.999999980165484,1.0,1.0,0.9999999984310791,0.9999995450850504,0.9999999797172168,0.9999999932635718,0.9999999666317058,0.9999999994648335,0.9999999911302383,0.999999654921001,0.9999754431063503,0.9990421606656892,0.9988681685942242,7.569043997472126e-08,0.11168453903999437,0.9990752955467541
0.9999998371932,0.9999998044914854,0.9999998502981781,1.0,1.0,0.9999999890059429,0.9999878815265665,0.999999897982354,0.9999999816727441,6.51006191472392e-12,0.9999999929568589,0.9999998237042589,0.999999709763912,0.9999763363865297,0.9993450586897865,0.9993535949360555,4.5941545974355196e-05,0.24325248340123767,0.9993458565560466
0.9999999743274518,0.9999999678119315,0.9999999810558082,1.0,1.0,0.9999999980998382,0.9999977691361168,0.9999999783821497,0.9999999938152514,0.9999999564289662,0.9999999957217797,0.9999999452816597,0.9999999541316253,0.9999868478090869,0.9983835120239151,0.9983879630204099,6.764911729160876e-05,0.005105019950616308,0.9987996015005797
0.9999999760701573,0.9999999702594242,0.9999999793414676,1.0,1.0,0.9999999990289439,0.9999999138425475,0.9999999800098467,0.9999999976620161,0.9999999717524735,0.9999999994891766,0.9999999748162626,0.999999927062265,0.9999912422185363,0.9984867155525373,0.9989003895500597,0.036001372060332826,0.01388249541907391,0.9979989494930699
0.9999999884901883,0.999999986342175,0.9999999898975461,1.0,1.0,0.9999999990450874,0.9999923365368253,0.9999999905822677,0.9999999987473417,0.9999999822981496,1.961764798647462e-09,0.9999999797696406,0.9999276106385045,0.9999946359179913,0.9991544350410441,0.9991459596637697,0.000412480543962493,0.006456864759314174,0.998881246558682
0.999999983787234,0.9999999790868801,0.9999999849096357,1.0,1.0,0.9999999988691286,0.9999998288023026,0.999999986005122,0.9999999968663503,0.9999999746057856,0.9999999965226608,0.999999935666866,0.9999999688631936,0.9999513702628421,0.996640284934935,0.9966299383099748,0.012728430754309817,0.0003397786867572829,0.9973809719312671
0.9999999761366215,0.9999999694242808,0.9999999775224783,1.0,1.0,0.9999999981752837,0.9999997881795165,0.999999979179208,0.9999999956709759,0.9999999583945547,0.999999984831405,0.99999996679307,0.9999999430230292,0.9999840706588248,0.9977364332259502,0.9975253422659358,0.00031247527127172605,0.0011199916817652574,0.9978842352372007
0.9999999548727214,0.9999999518983186,0.9999999603529668,1.0,1.0,0.9999999967994881,0.0014728685248694181,0.9999999674140417,0.9999999934744609,0.999999941796661,0.9999997984085018,2.917885983456032e-10,0.9999915455205004,0.9999843867446446,0.9996389137181759,0.9994177517896194,0.03372230752833293,0.0715994845658563,0.999462692073926
0.9999999884126965,0.9999999863362917,0.9999999894064616,1.0,1.0,0.9999999989477716,0.9999971225889981,0.9999999934389906,0.9999999985491287,0.9999999815100014,0.9999998320877806,0.9999999558360609,1.6494275246193744e-06,0.9999792559692021,0.999353117491404,0.9993416670861859,0.006401054415326451,0.05165053580597885,0.9983013236593906
0.9999992900653003,0.9999995950412707,0.9999994967781577,1.0,1.0,0.9999994204409407,0.9997898212146586,1.5929968714496813e-11,0.999999967217733,0.9999989960974099,0.999999995507821,0.9999999939528267,0.9999992489030497,0.9999467346338609,0.9993748558843922,0.9992744092690173,6.891642090891257e-05,3.396015958412093e-06,0.99930579486866
5.952630459385398e-12,0.9999997172430258,0.9999996604241952,1.0,1.0,0.999999599943303,0.9999789273366999,0.9999993568093481,0.9999999792249386,0.9999993087178726,0.9999999985573993,0.9999999898274013,0.9999959909598388,0.9999957797324962,0.9995992393286333,0.999642305066909,1.2839426041333094e-05,0.7663901517083972,0.9996305160455339
0.999999664953392,0.9999999728768079,0.9999997680601481,1.0,1.0,0.9999997229646553,1.2445271329108282e-05,0.9999995678276232,0.9999999992642898,0.9999995358002222,0.9999999997433378,0.9999999993402895,0.9999999063958613,0.9999796169767332,0.9990538597967766,0.9992183381080443,0.8033462158407084,0.33449866337659334,0.9991908992378782
0.9999998592966748,0.9999999211797675,0.9999999386229509,1.0,1.0,0.9999998782063745,0.9999999015708503,0.999999799945647,0.9999999903675701,0.9999996553670226,0.9999999999984368,0.9999999982723297,0.9999999957693718,0.999996399496796,0.9945181525592051,0.9957922817742051,0.9990437590761355,0.9999985070356193,0.9964460462509714
0.9999997940744051,0.9999999236178526,0.9999999041480028,1.0,1.0,0.9999998826215161,0.9999946549260872,0.9999998103889889,0.9999999976084554,0.9999997857288835,0.9999999999887166,0.9999999992886615,0.9999999950020994,0.9999773608611995,0.9986168087084633,0.998743455364574,0.8120290315643515,0.17051010094090224,0.9986131214190185
0.9999998612481517,0.9999999224991032,0.9999999403840878,1.0,1.0,0.9999998833527497,0.9999998938665072,0.9999998028911871,0.9999999940745995,0.9999996657133883,0.9999999999965895,0.9999999985851531,0.999999924323123,0.9999963994968102,0.9993310153729359,0.9992972471455982,0.9999990029784837,0.9999998132098431,0.9991293504266883
0.9999999144264288,0.9999999497594714,0.9999999914259236,1.0,1.0,0.9999999287674396,9.921250464260665e-07,0.9999998878088184,0.9999999991950262,0.9999998133678393,0.9999999999824638,0.9999999992163993,0.9999999838674827,0.9999957769044627,0.9993635400424201,0.9993401802460055,0.9999860732558293,0.9999994451501925,0.9993398002131885
0.9999999668661138,0.9999999776143372,0.9999999697125906,1.0,1.0,0.9999999689356122,0.9932883312550301,0.9999999569912613,0.9999999984225668,0.9999999492717406,0.9999999961055438,0.9999999993635812,2.751364185178851e-06,0.9999946561211142,0.9994515906234277,0.9994925782856557,0.18154947561318555,0.027610332560931462,0.9994572515864307
0.9999999497042764,0.999999961070757,0.9999999386926409,1.0,1.0,0.9999998461080798,0.9999947863089944,0.9999999090138842,0.9999999740110899,0.9999998844760892,0.9999999979808508,0.999999999749008,0.9999999710145038,0.9999707957448427,0.9994630451770797,0.9996450952172615,0.37906725138611946,0.004161176495302803,0.9996961839979686
0.9999998960160835,0.9999999273209879,0.9999999076197995,1.0,1.0,0.9999998941752523,0.9998469648868441,0.999999857618572,0.9999999969142834,0.9999998154802399,0.9999999996122143,0.9999999993127631,0.99999996377909,0.9999838448192672,0.99969430431981,0.9996789415327803,0.024940513523842904,0.015964171132647285,0.9996698993565973
0.9999998528302536,0.9999998986813717,0.9999998733093572,1.0,1.0,0.9999998576668179,0.9999070048163785,0.9999998010013286,0.9999999978568752,0.9999997419464015,0.999999999768079,0.9999999994402629,0.9999999361729713,0.9999933094278076,0.9981671942669651,0.9977528262305635,0.002244769329603771,0.0036030086162987312,0.9973126528905873
0.9999999490291471,0.999999962536365,0.9999999257157014,1.0,1.0,0.9999999729736833,0.9999428378241337,0.9999999266034251,0.9999999978377475,0.9999998222525067,0.9999999962548288,0.999999999080643,0.9999999758211405,0.9999814327205847,0.9991354444577887,0.9992757747508826,0.9675371641093202,5.895310290842781e-05,0.9991157735813238
0.9999996843943891,0.9999997588942058,0.9999995408306492,1.0,1.0,4.62982547726559e-12,0.9990105323056429,0.9999995674474688,0.9999999863136112,0.9999989941008011,0.999999863443828,0.9999999902545939,0.999996984081307,0.9998255828564059,0.982604425173808,0.9828226934430268,0.9632867604421077,0.00014434737272178604,1.6516008462916098e-07
0.9999952900840088,0.9999963151233651,5.182146290827744e-11,1.0,1.0,0.9999932851066755,0.9996306436162415,0.9999940168501033,0.999999779727584,4.398577481770131e-08,0.9999999378447504,0.9999998286492234,0.9999979531889154,0.9999947324889328,0.9994350277250519,0.9995152362197649,0.887967671178932,0.04325159103879645,0.9995767954762629
0.9999999594131603,0.9999999712978824,0.999999956647245,1.0,1.0,0.999999947320633,0.9995945255707658,0.9999999432452301,0.9999999958953937,0.9999998975075126,0.9999999994583817,0.999999999398824,0.9999996682647048,0.9999674601312952,0.9993199525219197,0.9992938787535275,0.13024344411010022,0.0004987106230799524,0.999374451382505
0.9999999405266085,0.9999999552427437,0.9999999335744456,1.0,1.0,0.999999923902425,0.9999863620374349,0.999999913220581,0.9999999956856699,0.9999998432138834,0.9999999996359321,0.9999999993719513,0.9999999514551104,0.9999832645080664,0.9990538560214584,0.9990573696664253,0.06724516409959531,7.280900281497558e-05,0.9991091641355899
0.9999996121271308,0.9999997087796257,0.9999993518459402,1.0,1.0,0.9999995688846262,0.9999126017326743,0.9999994797510897,0.999999984378164,5.737634150467569e-09,0.9999999918805572,0.9999999967135836,0.9999960691848692,0.9999935366948707,0.9998144755638498,0.9997059752284834,0.00023444590629432099,0.0023484576220021256,0.9998156512849969
0.999999902344816,0.99999993227816,0.9999999146637074,1.0,1.0,0.9999999052207659,0.9998039662964752,0.999999851009687,0.9999999984396908,0.9999998081373505,0.9999999986038689,0.9999999993154063,0.9999999400189116,0.9999812123578008,0.9991517070877075,0.9989079806961904,3.4326197248893646e-09,0.04867225178766811,0.9990224099975226
0.9999999586742812,0.9999999704290876,0.9999999650890892,1.0,1.0,0.9999999514817558,0.9998728328838589,0.9999999363980286,0.9999999956150561,0.9999999178387106,0.9999999929337379,0.9999999995591082,0.9999999823970145,0.9999629884234585,0.9990728688377997,0.9990215147222603,0.038079847195651904,6.806354087823472e-07,0.9985908540153696
0.9999983536546092,0.9999988130118507,0.9999985595115677,1.0,1.0,0.9999983816216393,0.9999123839880031,1.3938663407999903e-11,0.9999999814050684,0.9999970195441187,0.9999999883421965,0.9999999956826856,0.9999970767329482,0.9999879350217584,0.9996208683839828,0.9996625213540192,0.21769133510160862,2.8865513941611375e-06,0.9995696665951292
0.9999998908168866,0.9999999228756907,0.9999999096443345,1.0,1.0,0.999999898563649,0.9999951986585687,0.9999998315497294,0.9999999972747277,0.999999780575915,0.9999999973089332,0.9999999997814087,0.9999998872667171,0.9999805639247578,0.997378385156444,0.9971867764847581,0.004256429542785457,9.455673236547127e-05,0.9972621375235009
0.9999992386965374,0.9999994138959365,0.9999995287929666,1.0,1.0,0.9999992155812785,0.9999993143476267,0.9999988186076096,0.999999910511083,1.1514004447964662e-12,0.9999999995411599,0.9999999907528122,0.9999999614244509,0.9999417305756432,0.9997958291432981,0.9998711177536695,0.9999914590674114,0.9999996396079008,0.99989888077519
0.9999998220917251,0.9999998745605517,0.9999998428437475,1.0,1.0,0.9999997878106027,0.9999935543623023,0.9999997252294812,0.9999999959755003,0.9999996421259781,0.9999999952332531,0.9999999994196003,0.99999998598625,0.9999691128611818,0.9995081602112045,0.9994559450740459,0.7808403677366845,1.320206428950725e-06,0.9995189566083161
0.9999999335822758,0.9999999500606847,0.9999999349348792,1.0,1.0,0.999999896396707,0.9976095689381382,0.9999998959725415,7.775648251610456e-14,0.999999875418532,0.9999999852660723,0.9999999896338495,0.9999987811222052,0.9999751641915068,0.9986848245739264,0.9990446584646346,0.015931699717404105,0.04942316941453485,0.9991281695305052
0.9999999792040344,0.9999999850737711,0.9999999812839777,1.0,1.0,0.9999999784182169,0.9999849006575484,0.9999999687056663,0.9999999970984136,0.9999999582173027,0.9999999704273823,0.9999999995617372,0.9999999305686511,0.9999651930505095,0.999377899458999,0.9993148558958019,1.1932327981016135e-06,0.023765193596633486,0.9987409094690854
0.999999996679236,0.9999999972267518,0.9999999972402379,1.0,1.0,0.9999999910796334,0.999987199114947,0.9999999945020904,0.9999999857145384,0.9999999977332408,0.9999999928585767,0.999999999730747,0.999999652806597,0.9981757703976696,0.9818209089462838,0.9814856098409664,0.3926172579101612,0.00016188425562815376,4.216510255289392e-07
0.9999999796642387,0.9999999797828567,0.9999999803764015,1.0,1.0,0.9999997397012719,0.9999979162725875,5.069406249562825e-10,0.99999983331557,0.9999999826685555,0.9999999982810125,0.9999999979228988,0.999998973765657,0.999923069290184,0.9994409991404978,0.9995193056586281,0.9503430440493386,0.0006756859682292771,0.999518063482037
0.9999999873834328,0.9999999900846462,0.9999999900303324,1.0,1.0,0.9999999773726106,0.9999954509614938,0.9999999802842299,0.9999999666749211,0.9999999931905991,0.9999999994842882,0.999999999896204,0.9999997083718027,0.9998074721456852,0.9994817163688025,0.9994965439039908,0.00325415230262789,0.0001727565759799308,0.9995733693995943
0.9999998173856451,0.9999998321715678,0.9999998358573656,1.0,1.0,0.999999314608282,0.999999420425124,0.9999996980563169,3.988228481736165e-12,0.9999998653522033,0.9999999996381774,0.9999999965937435,0.9999995556568131,0.9999622741086849,0.9996178458582974,0.9996200691225129,0.9751803480763583,0.0001495353130748361,0.9997065288687391
0.9999999982046432,0.9999999985789287,0.9999999985761576,1.0,1.0,0.9999999955722104,0.9998713032127134,0.9999999969918464,0.9999999958976248,0.9999999987670378,0.9999999683169568,0.9999999998342163,0.9999998521187162,7.098309816590334e-09,0.998429176354101,0.9983564796753908,0.9877049755366653,0.0005904386013524806,0.9983814613643278
0.9999998082623491,0.9999998257962527,0.9999998287260615,1.0,1.0,0.9999994965572785,0.9999999936320593,0.9999996421458733,0.9999977858880768,0.999999887520196,0.9999999999934205,0.999999999746251,0.999999776244078,0.9999939261089145,0.9994267587824385,0.999414005217482,0.9981103737833701,0.9999763853412695,0.9993149834507794
0.9999999927376281,0.9999999939662133,0.9999999941546066,1.0,1.0,0.9999999689290325,0.9999972436946977,0.9999999873891882,0.9999999628878847,0.9999999961830498,0.9999999997967423,0.9999999986607264,0.999999964755262,0.9999166079437032,0.9981789649084175,0.9970877133807392,0.004747038471916199,1.3502420677210781e-06,0.9989892761372157
0.9999999936936633,0.9999999950538695,0.9999999949901054,1.0,1.0,0.9999999811212918,0.9998805298496145,0.9999999911548941,0.9999999808408406,0.9999999952490556,0.9999999976267163,0.9999999996966125,0.9999998693812217,0.9999708914713711,0.999492328040365,0.999505792152285,1.0254723305505505e-05,0.001829830111094036,0.9995254423565105
0.999999929250566,0.999999940600107,0.9999999408345577,1.0,1.0,0.9999997636971893,0.9999965695700588,0.9999999062146587,1.196470608547936e-11,0.9999999450350872,0.9999999838817788,0.9999999939237655,0.9999992464136509,0.99998894505579,0.9996028642256224,0.9995946099059495,0.01558191162543708,0.188494834972906,0.999602413045904
0.9999999873016493,0.9999999899870603,0.9999999900831541,1.0,1.0,0.9999999808039493,0.9999643647665641,0.9999999830517796,0.9999999787099373,0.9999999911970293,0.9999999981092174,0.999999999892296,0.9999999197234819,0.9999811888690637,0.9996150427763302,0.9996259225221378,6.081430715059193e-05,0.371458403908921,0.9996232872130745
0.999999854662871,0.9999998716969655,0.9999998734471315,1.0,1.0,7.979490476407954e-12,0.9999811048371745,0.9999997938370839,0.9999988080635943,0.9999998810768105,0.9999999986113438,0.9999999966141361,0.9999990745738804,0.999993371249403,0.9998480206908594,0.9998421921502936,0.9726325990086206,0.004253183908823563,0.999849194858728
0.9999999927163686,0.9999999942221082,0.9999999942685066,1.0,1.0,0.9999999855565705,0.9999970290166341,0.999999990319779,0.9999999905670337,0.9999999945256804,0.9999999982409236,0.999999999671772,0.9999997346883088,0.9999903316274437,0.9987589111402441,0.9987372261810649,0.0006607334290939518,0.0002731697142649651,0.9987150517579945
6.144262421833197e-12,0.9999999356301451,0.9999999345228923,1.0,1.0,0.999999891939075,0.9999972944828179,0.9999999005255852,0.9999998880692039,0.9999999362977995,0.999999996545185,0.9999999970130063,0.9999992467280232,0.9999952783485697,0.999732002916814,0.9996548216931522,0.22629313407334672,0.02103067968018244,0.9996997244890278
0.9999999841246565,0.9999999881337943,0.9999999882026601,1.0,1.0,0.9999999587422659,0.999996319638208,0.9999999808477187,0.9999999062774991,0.9999999889765264,0.999999999829953,0.9999999996387601,0.9999998349943547,0.9999793876365853,0.9997009084187874,0.9997299358772734,0.6589878262590534,0.16038877278507138,0.9997362808061672
0.9999999976972022,0.9999999983154028,0.9999999982944985,1.0,1.0,0.9999999961256095,7.191835443575439e-05,0.9999999967505034,0.9999999959533598,0.9999999983477608,0.9999999951848652,0.9999999997791633,0.9999997866348538,0.9999844314580324,0.9995162364126304,0.9995935284601738,0.9830808609382532,0.005214594449675529,0.9996709562680478
0.9999999917187666,0.9999999942760526,0.999999994281069,1.0,1.0,0.9999999799073154,0.9999995245940732,0.999999990255077,0.9999999825936643,0.9999999944913612,0.9999999997486243,0.9999999996893792,0.9999998925073103,0.9999938138901775,0.9986451124418995,0.9986845183021859,0.0003410203629387939,0.07579309192628828,0.9985498316376923
